Index,Artist,Title,Mood,Link
ML1553,Los Angeles Negros,A Ti,sad,https://genius.com/Los-Angeles-Negros-A-Ti-lyrics
ML1554,R. Kelly,Touched A Dream,relaxed,https://genius.com/R-Kelly-Touched-A-Dream-lyrics
ML1555,Women,Narrow With The Hall,sad,https://genius.com/Women-Narrow-With-The-Hall-lyrics
ML1556,Burial,Ghost Hardware,happy,https://genius.com/Burial-Ghost-Hardware-lyrics
ML1557,My Bloody Valentine,Soon,angry,https://genius.com/My-Bloody-Valentine-Soon-lyrics
ML1558,The Pains Of Being Pure At Heart,Even In Dreams,angry,https://genius.com/The-Pains-Of-Being-Pure-At-Heart-Even-In-Dreams-lyrics
ML1559,Elf Power,Let The Serpent Sleep,relaxed,https://genius.com/Elf-Power-Let-The-Serpent-Sleep-lyrics
ML1560,Andrew Bird,Simple X,angry,https://genius.com/Andrew-Bird-Simple-X-lyrics
ML1561,The Beatles,For You Blue,relaxed,https://genius.com/The-Beatles-For-You-Blue-lyrics
ML1562,Bobby Vinton,My Melody Of Love,happy,https://genius.com/Bobby-Vinton-My-Melody-Of-Love-lyrics
ML1563,Arc Angels,Shape I'm In,happy,https://genius.com/Arc-Angels-Shape-Im-In-lyrics
ML1564,Bob Dylan,"Corrina, Corrina",relaxed,https://genius.com/Bob-Dylan-Corrina-Corrina-lyrics
ML1565,Steel Panther,Death To All But Metal,sad,https://genius.com/Steel-Panther-Death-To-All-But-Metal-lyrics
ML1566,Sheryl Crow,Killer Life,angry,https://genius.com/Sheryl-Crow-Killer-Life-lyrics
ML1567,Big Head Todd & The Monsters,Please Don't Tell Her,happy,https://genius.com/Big-Head-Todd-and-The-Monsters-Please-Dont-Tell-Her-lyrics
ML1568,Aaron Lewis,Massachusetts,relaxed,https://genius.com/Aaron-Lewis-Massachusetts-lyrics
ML1569,Fleetwood Mac,Songbird,happy,https://genius.com/Fleetwood-Mac-Songbird-lyrics
ML1570,Boston,Party,happy,https://genius.com/Boston-Party-lyrics
ML1571,The Beatles,Maxwell's Silver Hammer,sad,https://genius.com/The-Beatles-Maxwells-Silver-Hammer-lyrics
ML1572,The Who,Gettin' In Tune,relaxed,https://genius.com/The-Who-Gettin-In-Tune-lyrics
ML1573,Rene & Angela,I Love You More,happy,https://genius.com/Rene-and-Angela-I-Love-You-More-lyrics
ML1574,Chaka Khan,Got To Be There,relaxed,https://genius.com/Chaka-Khan-Got-To-Be-There-lyrics
ML1575,Shalamar,Somewhere There's A Love,happy,https://genius.com/Shalamar-Somewhere-Theres-A-Love-lyrics
ML1576,Tiesto,Who Wants To Be Alone ,relaxed,https://genius.com/Tiesto-Who-Wants-To-Be-Alone-lyrics
ML1577,George Duke,Listen Baby,relaxed,https://genius.com/George-Duke-Listen-Baby-lyrics
ML1578,Musiq Soulchild,Girl Next Door,relaxed,https://genius.com/Musiq-Soulchild-Girl-Next-Door-lyrics
ML1579,The Cure,The Perfect Girl,relaxed,https://genius.com/The-Cure-The-Perfect-Girl-lyrics
ML1580,Martha & The Muffins,Echo Beach,relaxed,https://genius.com/Martha-and-The-Muffins-Echo-Beach-lyrics
ML1581,Devo,Girl U Want,relaxed,https://genius.com/Devo-Girl-U-Want-lyrics
ML1582,Ben Harper & The Innocent Criminals,Fight Outta You,angry,https://genius.com/Ben-Harper-and-The-Innocent-Criminals-Fight-Outta-You-lyrics
ML1583,Ginuwine,Trouble ,angry,https://genius.com/Ginuwine-Trouble-lyrics
ML1584,Tool,Part Of Me,sad,https://genius.com/Tool-Part-Of-Me-lyrics
ML1585,Zapp,Slow And Easy,relaxed,https://genius.com/Zapp-Slow-And-Easy-lyrics
ML1586,Patti LaBelle,When You Talk About Love,happy,https://genius.com/Patti-LaBelle-When-You-Talk-About-Love-lyrics
ML1587,Mila J,No More Complaining,sad,https://genius.com/Mila-J-No-More-Complaining-lyrics
ML1588,Musiq Soulchild,Settle For My Love ,happy,https://genius.com/Musiq-Soulchild-Settle-For-My-Love-lyrics
ML1589,Brook Benton,Thank You Pretty Baby,happy,https://genius.com/Brook-Benton-Thank-You-Pretty-Baby-lyrics
ML1590,Pink Floyd,Set The Controls For The Heart Of The Sun,happy,https://genius.com/Pink-Floyd-Set-The-Controls-For-The-Heart-Of-The-Sun-lyrics
ML1591,Austrian Death Machine,It's Not A Tumor ,angry,https://genius.com/Austrian-Death-Machine-Its-Not-A-Tumor-lyrics
ML1592,Walls Of Jericho,A Trigger Full Of Promises,angry,https://genius.com/Walls-Of-Jericho-A-Trigger-Full-Of-Promises-lyrics
ML1593,Firehouse,Love Of A Lifetime,happy,https://genius.com/Firehouse-Love-Of-A-Lifetime-lyrics
ML1594,Jo Dee Messina,Burn,angry,https://genius.com/Jo-Dee-Messina-Burn-lyrics
ML1595,Chimaira,Power Trip,angry,https://genius.com/Chimaira-Power-Trip-lyrics
ML1596,Radiohead,Go To Sleep,sad,https://genius.com/Radiohead-Go-To-Sleep-lyrics
ML1597,Can,Moonshake,relaxed,https://genius.com/Can-Moonshake-lyrics
ML1598,Nouvelle Vague,Ever Fallen In Love?,happy,https://genius.com/Nouvelle-Vague-Ever-Fallen-In-Love-lyrics
ML1599,Matt & Kim,Don't Slow Down,sad,https://genius.com/Matt-and-Kim-Dont-Slow-Down-lyrics
ML1600,New Found Glory,It's Not Your Fault,sad,https://genius.com/New-Found-Glory-Its-Not-Your-Fault-lyrics
ML1601,LCD Soundsystem,Disco Infiltrator,sad,https://genius.com/LCD-Soundsystem-Disco-Infiltrator-lyrics
ML1602,Kisses,People Can Do The Most Amazing Things,angry,https://genius.com/Kisses-People-Can-Do-The-Most-Amazing-Things-lyrics
ML1603,Hot Chip,We Have Love,happy,https://genius.com/Hot-Chip-We-Have-Love-lyrics
ML1604,Starfucker,The White Of Noon,angry,https://genius.com/Starfucker-The-White-Of-Noon-lyrics
ML1605,Wilson Pickett,I'm In Love,happy,https://genius.com/Wilson-Pickett-Im-In-Love-lyrics
ML1606,The Black Dahlia Murder,What A Horrible Night To Have A Curse,sad,https://genius.com/The-Black-Dahlia-Murder-What-A-Horrible-Night-To-Have-A-Curse-lyrics
ML1607,New York Dolls,Trash,sad,https://genius.com/New-York-Dolls-Trash-lyrics
ML1608,Howlin' Wolf,Built For Comfort,relaxed,https://genius.com/Howlin-Wolf-Built-For-Comfort-lyrics
ML1609,Alela Diane,To Begin,sad,https://genius.com/Alela-Diane-To-Begin-lyrics
ML1610,Menomena,Lunchmeat,sad,https://genius.com/Menomena-Lunchmeat-lyrics
ML1611,Malachai,Rainbows ,relaxed,http://www.songlyrics.com/malachai/Rainbows-lyrics
ML1612,Frightened Rabbit,Fast Blood,angry,https://genius.com/Frightened-Rabbit-Fast-Blood-lyrics
ML1613,Reba McEntire,I'm Not That Lonely Yet,sad,https://genius.com/Reba-McEntire-Im-Not-That-Lonely-Yet-lyrics
ML1614,Michael Bolton,To Love Somebody,happy,https://genius.com/Michael-Bolton-To-Love-Somebody-lyrics
ML1615,Lupe Fiasco,Intruder Alert ,angry,https://genius.com/Lupe-Fiasco-Intruder-Alert-lyrics
ML1616,The Everly Brothers,Let It Be Me,happy,https://genius.com/The-Everly-Brothers-Let-It-Be-Me-lyrics
ML1617,Tiziano Ferro,Tardes Negras,sad,https://genius.com/Tiziano-Ferro-Tardes-Negras-lyrics
ML1618,Kyle Riabko,What Did I Get Myself Into,relaxed,https://genius.com/Kyle-Riabko-What-Did-I-Get-Myself-Into-lyrics
ML1619,Donnie McClurkin,I Love To Praise Him,happy,https://genius.com/Donnie-McClurkin-I-Love-To-Praise-Him-lyrics
ML1620,The Foreign Exchange,If This Is Love ,happy,https://genius.com/The-Foreign-Exchange-If-This-Is-Love-lyrics
ML1621,Israel Houghton,Our God,happy,https://genius.com/Israel-Houghton-Our-God-lyrics
ML1622,Kid Rock,Feel Like Makin' Love,happy,https://genius.com/Kid-Rock-Feel-Like-Makin-Love-lyrics
ML1623,Connie Smith,Just For What I Am,happy,https://genius.com/Connie-Smith-Just-For-What-I-Am-lyrics
ML1624,Of Montreal,Doing Nothing,sad,https://genius.com/Of-Montreal-Doing-Nothing-lyrics
ML1625,Gold Motel,The Cruel One,sad,https://genius.com/Gold-Motel-The-Cruel-One-lyrics
ML1626,Rotten Sound,Scared,angry,https://genius.com/Rotten-Sound-Scared-lyrics
ML1627,Wolf Parade,I'll Believe In Anything,angry,https://genius.com/Wolf-Parade-Ill-Believe-In-Anything-lyrics
ML1628,The Rapture,House Of Jealous Lovers,relaxed,https://genius.com/The-Rapture-House-Of-Jealous-Lovers-lyrics
ML1629,Best Coast,Happy,happy,https://genius.com/Best-Coast-Happy-lyrics
ML1630,OFF!,Poison City,angry,https://genius.com/OFF-Poison-City-lyrics
ML1631,Cradle Of Filth,Nymphetamine,sad,http://www.songlyrics.com/cradle-of-filth/Nymphetamine-lyrics
ML1632,Mount Moriah,Lament,angry,https://genius.com/Mount-Moriah-Lament-lyrics
ML1633,Low,Just Stand Back,sad,https://genius.com/Low-Just-Stand-Back-lyrics
ML1634,Bright Eyes,Devil Town,angry,https://genius.com/Bright-Eyes-Devil-Town-lyrics
ML1635,Daft Punk,Something About Us,happy,https://genius.com/Daft-Punk-Something-About-Us-lyrics
ML1636,LCD Soundsystem,Too Much Love,happy,https://genius.com/LCD-Soundsystem-Too-Much-Love-lyrics
ML1637,Fenech-Soler,Contender,angry,https://genius.com/Fenech-Soler-Contender-lyrics
ML1638,Luis Fonsi,Abrazar La Vida,sad,https://genius.com/Luis-Fonsi-Abrazar-La-Vida-lyrics
ML1639,Faith Hill,Joy To The World,happy,https://genius.com/Faith-Hill-Joy-To-The-World-lyrics
ML1640,Faith Hill,Where Are You Christmas?,happy,https://genius.com/Faith-Hill-Where-Are-You-Christmas-lyrics
ML1641,John Lennon,Love,happy,https://genius.com/John-Lennon-Love-lyrics
ML1642,D'Angelo,Cruisin',happy,https://genius.com/DAngelo-Cruisin-lyrics
ML1643,John Lennon,Happy Xmas ,happy,http://www.songlyrics.com/john-lennon/Happy-Xmas-lyrics
ML1644,Eric Lindell,Lullaby For Mercy Ann,happy,https://genius.com/Eric-Lindell-Lullaby-For-Mercy-Ann-lyrics
ML1645,Anti-Flag,Turncoat,angry,https://genius.com/Anti-Flag-Turncoat-lyrics
ML1646,Dottie Peoples,Happy In Jesus,happy,https://genius.com/Dottie-Peoples-Happy-In-Jesus-lyrics
ML1647,CeCe Winans,Away In A Manger,relaxed,https://genius.com/CeCe-Winans-Away-In-A-Manger-lyrics
ML1648,Brian McKnight,Because Of His Love,happy,https://genius.com/Brian-McKnight-Because-Of-His-Love-lyrics
ML1649,Israel & New Breed,Have Yourself A Merry Little Christmas,happy,https://genius.com/Israel-and-New-Breed-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1650,Hall & Oates,Home For Christmas,relaxed,https://genius.com/Hall-and-Oates-Home-For-Christmas-lyrics
ML1651,"Harry Connick, Jr.",Blue Christmas,relaxed,https://genius.com/Harry-Connick-Jr-Blue-Christmas-lyrics
ML1652,Kenny G,Joy To The World,happy,https://genius.com/Kenny-G-Joy-To-The-World-lyrics
ML1653,Peter White,Silent Night,relaxed,https://genius.com/Peter-White-Silent-Night-lyrics
ML1654,Vanessa Williams,Joy To The World ,happy,https://genius.com/Vanessa-Williams-Joy-To-The-World-lyrics
ML1655,Frank Sinatra,Have Yourself A Merry Little Christmas,happy,https://genius.com/Frank-Sinatra-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1656,Mariah Carey,Joy To The World,happy,https://genius.com/Mariah-Carey-Joy-To-The-World-lyrics
ML1657,Mariah Carey,Silent Night,relaxed,https://genius.com/Mariah-Carey-Silent-Night-lyrics
ML1658,Rascal Flatts,I'll Be Home For Christmas,relaxed,https://genius.com/Rascal-Flatts-Ill-Be-Home-For-Christmas-lyrics
ML1659,Kenny Rogers & Dolly Parton,With Bells On,relaxed,https://genius.com/Kenny-Rogers-and-Dolly-Parton-With-Bells-On-lyrics
ML1660,Alan Jackson,Let It Be Christmas,happy,https://genius.com/Alan-Jackson-Let-It-Be-Christmas-lyrics
ML1661,Kenny Chesney,Pretty Paper,relaxed,https://genius.com/Kenny-Chesney-Pretty-Paper-lyrics
ML1662,Jo Dee Messina,Silent Night,relaxed,https://genius.com/Jo-Dee-Messina-Silent-Night-lyrics
ML1663,The Carpenters,Have Yourself A Merry Little Christmas,happy,https://genius.com/The-Carpenters-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1664,Casting Crowns,Silent Night,relaxed,https://genius.com/Casting-Crowns-Silent-Night-lyrics
ML1665,Jim Brickman,Sending You A Little Christmas,relaxed,https://genius.com/Jim-Brickman-Sending-You-A-Little-Christmas-lyrics
ML1666,Lanae' Hale,Carol Of The Bells,happy,http://www.songlyrics.com/lanae-hale/Carol-Of-The-Bells-lyrics
ML1667,James Taylor,Have Yourself A Merry Little Christmas,happy,https://genius.com/James-Taylor-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1668,Bing Crosby,I Wish You A Merry Christmas,happy,https://genius.com/Bing-Crosby-I-Wish-You-A-Merry-Christmas-lyrics
ML1669,Andy Williams,Silent Night,relaxed,https://genius.com/Andy-Williams-Silent-Night-lyrics
ML1670,Josh Groban,Silent Night,relaxed,https://genius.com/Josh-Groban-Silent-Night-lyrics
ML1671,"Peter, Paul & Mary",We Wish You A Merry Christmas ,happy,https://genius.com/Peter-Paul-and-Mary-We-Wish-You-A-Merry-Christmas-lyrics
ML1672,Coldplay,Have Yourself A Merry Little Christmas,happy,https://genius.com/Coldplay-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1673,Amy Grant,Silent Night,relaxed,https://genius.com/Amy-Grant-Silent-Night-lyrics
ML1674,Vince Gill,Let There Be Peace On Earth,relaxed,https://genius.com/Vince-Gill-Let-There-Be-Peace-On-Earth-lyrics
ML1675,Stevie Wonder,One Little Christmas Tree,relaxed,https://genius.com/Stevie-Wonder-One-Little-Christmas-Tree-lyrics
ML1676,Six Feet Under,Shadow Of The Reaper,sad,https://genius.com/Six-Feet-Under-Shadow-Of-The-Reaper-lyrics
ML1677,David Crowder Band,Feliz Navidad,happy,https://genius.com/David-Crowder-Band-Feliz-Navidad-lyrics
ML1678,Sanctus Real,Silent Night,relaxed,https://genius.com/Sanctus-Real-Silent-Night-lyrics
ML1679,Out Of Eden,O Little Town Of Bethlehem,relaxed,https://genius.com/Out-Of-Eden-O-Little-Town-Of-Bethlehem-lyrics
ML1680,Sara Groves,Child Of Love,happy,https://genius.com/Sara-Groves-Child-Of-Love-lyrics
ML1681,Stacie Orrico,Love Came Down,happy,https://genius.com/Stacie-Orrico-Love-Came-Down-lyrics
ML1682,Michael McDonald,I'll Be Home For Christmas,relaxed,https://genius.com/Michael-McDonald-Ill-Be-Home-For-Christmas-lyrics
ML1683,The Jackson 5,Give Love On Christmas Day,happy,https://genius.com/The-Jackson-5-Give-Love-On-Christmas-Day-lyrics
ML1684,The Jackson 5,Have Yourself A Merry Little Christmas,happy,https://genius.com/The-Jackson-5-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1685,Frank Sinatra,Silent Night,relaxed,https://genius.com/Frank-Sinatra-Silent-Night-lyrics
ML1686,Bing Crosby,Happy Holidays ,happy,https://genius.com/Bing-Crosby-Happy-Holidays-lyrics
ML1687,Sammy Kershaw,Christmas Time's A Comin',happy,https://genius.com/Sammy-Kershaw-Christmas-Times-A-Comin-lyrics
ML1688,Lonestar,All My Love For Christmas,happy,https://genius.com/Lonestar-All-My-Love-For-Christmas-lyrics
ML1689,Obituary,Slowly We Rot,angry,https://genius.com/Obituary-Slowly-We-Rot-lyrics
ML1690,Black Eyed Peas,Power To The People,happy,https://genius.com/Black-Eyed-Peas-Power-To-The-People-lyrics
ML1691,Regina Spektor,Real Love,happy,https://genius.com/Regina-Spektor-Real-Love-lyrics
ML1692,Jane Monheit,Have Yourself A Merry Little Christmas,happy,https://genius.com/Jane-Monheit-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1693,Los Lonely Boys,Feliz Navidad,happy,https://genius.com/Los-Lonely-Boys-Feliz-Navidad-lyrics
ML1694,Underworld,Beautiful Burnout,relaxed,https://genius.com/Underworld-Beautiful-Burnout-lyrics
ML1695,Crystal Castles,Alice Practice,sad,https://genius.com/Crystal-Castles-Alice-Practice-lyrics
ML1696,The Chemical Brothers,Another World,happy,https://genius.com/The-Chemical-Brothers-Another-World-lyrics
ML1697,Randy Travis,White Christmas Makes Me Blue,relaxed,https://genius.com/Randy-Travis-White-Christmas-Makes-Me-Blue-lyrics
ML1698,Lady Antebellum,Blue Christmas,relaxed,https://genius.com/Lady-Antebellum-Blue-Christmas-lyrics
ML1699,Rose,Sombre Con,sad,https://genius.com/Rose-Sombre-Con-lyrics
ML1700,Talking Heads,Blind,sad,https://genius.com/Talking-Heads-Blind-lyrics
ML1701,Queen,Thank God It's Christmas,happy,https://genius.com/Queen-Thank-God-Its-Christmas-lyrics
ML1702,Beck,Nobody's Fault But My Own,sad,https://genius.com/Beck-Nobodys-Fault-But-My-Own-lyrics
ML1703,King Crimson,Matte Kudasai,sad,https://genius.com/King-Crimson-Matte-Kudasai-lyrics
ML1704,Chris Tomlin,Joy To The World ,happy,https://genius.com/Chris-Tomlin-Joy-To-The-World-lyrics
ML1705,Dave Barnes,Family Tree,relaxed,https://genius.com/Dave-Barnes-Family-Tree-lyrics
ML1706,MERCYME,Joseph's Lullaby,relaxed,https://genius.com/MERCYME-Josephs-Lullaby-lyrics
ML1707,Brooklyn Tabernacle Choir,Happy Birthday Jesus,happy,http://www.songlyrics.com/brooklyn-tabernacle-choir/Happy-Birthday-Jesus-lyrics
ML1708,Matt Maher,Empty & Beautiful,angry,https://genius.com/Matt-Maher-Empty-and-Beautiful-lyrics
ML1709,The Temptations,Give Love On Christmas Day,happy,https://genius.com/The-Temptations-Give-Love-On-Christmas-Day-lyrics
ML1710,Ledisi,Silent Night,relaxed,https://genius.com/Ledisi-Silent-Night-lyrics
ML1711,Ledisi,Have Yourself A Merry Little Christmas,happy,https://genius.com/Ledisi-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1712,The O'Jays,Christmas Ain't Christmas ,happy,https://genius.com/The-OJays-Christmas-Aint-Christmas-lyrics
ML1713,Ledisi,What A Wonderful World,relaxed,https://genius.com/Ledisi-What-A-Wonderful-World-lyrics
ML1714,The Damned Things,Handbook For The Recently Deceased,angry,https://genius.com/The-Damned-Things-Handbook-For-The-Recently-Deceased-lyrics
ML1715,Jaci Velasquez,Feliz Navidad,happy,https://genius.com/Jaci-Velasquez-Feliz-Navidad-lyrics
ML1716,Luis Miguel,Ayer,sad,https://genius.com/Luis-Miguel-Ayer-lyrics
ML1717,Yolanda Adams,Give Love On Christmas Day,happy,https://genius.com/Yolanda-Adams-Give-Love-On-Christmas-Day-lyrics
ML1718,Slaughter,Mad About You,angry,https://genius.com/Slaughter-Mad-About-You-lyrics
ML1719,Ramones,Merry Christmas (I Don't Want to Fight Tonight),happy,https://genius.com/Ramones-Merry-Christmas-I-Dont-Want-to-Fight-Tonight-lyrics
ML1720,B.B. King,Merry Christmas Baby,happy,https://genius.com/BB-King-Merry-Christmas-Baby-lyrics
ML1721,"Harry Connick, Jr.",This Christmas,happy,https://genius.com/Harry-Connick-Jr-This-Christmas-lyrics
ML1722,Gloria Estefan,This Christmas,happy,https://genius.com/Gloria-Estefan-This-Christmas-lyrics
ML1723,Diana Krall,Have Yourself A Merry Little Christmas,happy,https://genius.com/Diana-Krall-Have-Yourself-A-Merry-Little-Christmas-lyrics
ML1724,Curtis Lee,Pretty Little Angel Eyes,happy,https://genius.com/Curtis-Lee-Pretty-Little-Angel-Eyes-lyrics
ML1725,Mountain,Theme From An Imaginary Western,sad,https://genius.com/Mountain-Theme-From-An-Imaginary-Western-lyrics
ML1726,Bing Crosby,Silent Night,relaxed,https://genius.com/Bing-Crosby-Silent-Night-lyrics
ML1727,Th' Legendary Shack Shakers,Swampblood,sad,http://www.songlyrics.com/th-legendary-shack-shakers/Swampblood-lyrics
ML1728,Aretha Franklin,I'm In Love,happy,https://genius.com/Aretha-Franklin-Im-In-Love-lyrics
ML1729,Karrin Allyson,Everything Must Change,relaxed,https://genius.com/Karrin-Allyson-Everything-Must-Change-lyrics
ML1730,JJ Grey & Mofro,On Fire,angry,https://genius.com/JJ-Grey-and-Mofro-On-Fire-lyrics
ML1731,Elvis Costello,One Bell Ringing,sad,https://genius.com/Elvis-Costello-One-Bell-Ringing-lyrics
ML1732,Mudcrutch,Crystal River,relaxed,https://genius.com/Mudcrutch-Crystal-River-lyrics
ML1733,Louis Armstrong,What A Wonderful World,relaxed,https://genius.com/Louis-Armstrong-What-A-Wonderful-World-lyrics
ML1734,The Rolling Stones,Going Home,relaxed,https://genius.com/The-Rolling-Stones-Going-Home-lyrics
ML1735,Elvis Presley,Blue Christmas ,relaxed,https://genius.com/Elvis-Presley-Blue-Christmas-lyrics
ML1736,Brooks & Dunn,Blue Christmas,relaxed,https://genius.com/Brooks-and-Dunn-Blue-Christmas-lyrics
ML1737,Randy Travis,Pretty Paper,relaxed,https://genius.com/Randy-Travis-Pretty-Paper-lyrics
ML1738,Slayer,Warzone,angry,http://www.songlyrics.com/slayer/Warzone-lyrics
ML1739,Meat Loaf,Hot Patootie-Bless My Soul,relaxed,https://genius.com/Meat-Loaf-Hot-Patootie-Bless-My-Soul-lyrics
ML1740,The Prodigy,Girls,happy,https://genius.com/The-Prodigy-Girls-lyrics
ML1741,Susan Boyle,Silent Night,relaxed,https://genius.com/Susan-Boyle-Silent-Night-lyrics
ML1742,Vince Gill,Blue Christmas,relaxed,https://genius.com/Vince-Gill-Blue-Christmas-lyrics
ML1743,Ricky Van Shelton,Blue Christmas,relaxed,http://www.songlyrics.com/ricky-van-shelton/Blue-Christmas-lyrics
ML1744,Clay Walker,Blue Christmas,relaxed,https://genius.com/Clay-Walker-Blue-Christmas-lyrics
ML1745,Mick Hucknall,Ain't That Lovin' You,happy,https://genius.com/Mick-Hucknall-Aint-That-Lovin-You-lyrics
ML1746,Luther Vandross,Got You Home,relaxed,https://genius.com/Luther-Vandross-Got-You-Home-lyrics
ML1747,Marques Houston,Favorite Girl,relaxed,https://genius.com/Marques-Houston-Favorite-Girl-lyrics
ML1748,Boney James,Love Song ,happy,https://genius.com/Boney-James-Love-Song-lyrics
ML1749,Blonde Redhead,Love Or Prison,happy,https://genius.com/Blonde-Redhead-Love-Or-Prison-lyrics
ML1750,Goldfrapp,Little Bird,relaxed,https://genius.com/Goldfrapp-Little-Bird-lyrics
ML1751,Smashing Pumpkins,Soma,angry,https://genius.com/Smashing-Pumpkins-Soma-lyrics
ML1752,Moby,Nearer,relaxed,https://genius.com/Moby-Nearer-lyrics
ML1753,Cheap Trick,Auf Wiedersehen,angry,https://genius.com/Cheap-Trick-Auf-Wiedersehen-lyrics
ML1754,Blonde Redhead,Here Sometimes,relaxed,https://genius.com/Blonde-Redhead-Here-Sometimes-lyrics
ML1755,Zero 7,Ghost Symbol,relaxed,https://genius.com/Zero-7-Ghost-Symbol-lyrics
ML1756,Nirvana,Frances Farmer Will Have Her Revenge On Seattle,sad,https://genius.com/Nirvana-Frances-Farmer-Will-Have-Her-Revenge-On-Seattle-lyrics
ML1757,Nouvelle Vague,Making Plans For Nigel,happy,https://genius.com/Nouvelle-Vague-Making-Plans-For-Nigel-lyrics
