word,relaxed,angry,happy,sad
comence,1,1,1,2
escarbar,1,1,1,2
tesoro,1,1,1,3
sumergirme,1,1,1,2
presentimiento,1,1,1,6
arrastrar,1,1,1,6
lamento,1,1,1,4
imaginación,1,1,1,2
verdadero,1,1,1,2
anuncia,1,1,1,2
señuelo,1,1,1,2
encienda,1,1,1,2
quemando,1,1,1,2
ciego,1,1,1,2
callamo,1,1,1,2
perdiendonos,1,1,1,2
chananadada,1,1,1,2
esclava,1,1,1,4
rutina,1,1,1,2
llevó,1,1,1,2
conocerte,1,1,1,2
engañar,1,1,1,3
arrancarme,1,1,1,3
entrar,1,1,1,4
atras,1,1,1,6
azar,1,1,1,4
muñeca,1,1,1,5
inflable,1,1,1,4
empiece,1,1,1,4
hablarme,1,1,1,4
sobrevivo,1,1,1,4
divierto,1,1,1,2
ilusione,1,1,1,2
asusta,1,1,1,2
barn,1,1,2,1
blowin,1,4,4,1
stardust,1,1,3,1
strangest,3,1,3,1
dalring,1,1,2,1
quizás,1,1,1,5
preguntar,1,1,1,2
vivido,1,1,1,3
colore,1,1,1,2
sabanas,1,1,1,2
seda,1,1,1,2
gusta,1,1,1,10
caminar,1,1,1,5
abrazandome,1,1,1,2
prisa,1,1,1,2
moje,1,1,1,2
aventura,1,1,1,4
enamorado,1,1,1,9
caras,1,1,1,2
amaré,1,1,1,2
traerá,1,1,1,2
prjaro,1,1,1,2
alegres,1,1,1,2
repente,1,1,1,2
sonriéndole,1,1,1,2
viajar,1,1,1,3
aliento,1,1,1,4
suspiros,1,1,1,2
tibio,1,1,1,2
anochecer,1,1,1,2
mágico,1,1,1,2
sorprende,1,1,1,2
increíble,1,1,1,2
sucediendo,1,1,1,3
hacerle,1,1,1,6
sucede,1,1,1,6
sencillo,1,1,1,2
cuanto,1,1,1,8
dure,1,1,1,3
fué,1,1,1,3
oírlo,1,1,1,2
ardo,1,1,1,2
enferma,1,1,1,2
caer,1,1,1,6
frente,1,1,1,2
importan,1,1,1,4
presente,1,1,1,5
sálvame,1,1,1,4
traición,1,1,1,5
mató,1,1,1,5
agoté,1,1,1,2
dí,1,1,1,2
terminó,1,1,1,2
canción,1,1,1,8
suspiro,1,1,1,4
quedó,1,1,1,4
estarg,1,1,1,2
busquen,1,1,1,3
scal,1,1,1,2
backyard,1,2,1,2
husband,1,1,2,3
lemonade,1,1,1,2
potential,1,1,2,2
procreate,1,1,1,2
inessential,1,1,1,2
freaked,1,1,2,1
ron,1,1,2,1
static,2,4,1,1
capable,1,2,1,1
rememorize,1,2,1,1
80,1,2,1,1
lenny,1,2,1,1
bruce,1,2,1,1
airline,1,2,1,1
horrible,1,2,1,4
porch,1,2,1,3
flashlight,1,2,1,1
tow,2,2,1,2
idle,2,2,1,1
zipper,2,2,1,1
bitransgender,2,1,1,1
skater,2,1,1,1
aversion,1,1,1,2
ccccome,1,1,1,2
furniture,1,2,1,4
richer,1,1,1,2
poorer,1,1,1,2
disconnect,2,2,1,1
exclamation,1,1,1,2
charmed,1,1,1,2
overwhelmed,1,1,1,4
smudge,1,1,1,2
supply,2,1,2,2
cotton,2,3,2,1
mammy,3,1,1,1
dish,1,1,2,2
aphrodite,1,1,2,1
copulate,1,1,2,1
virginity,1,1,2,1
affinity,1,1,2,1
mingle,1,1,3,1
magik,1,1,45,1
euphoria,1,1,2,1
temporarily,1,1,2,1
uncontrollable,1,1,2,1
operatic,1,1,2,1
fanatic,1,1,3,1
aromatic,1,1,2,1
moist,1,1,2,1
pourin,1,1,1,4
stares,1,1,1,2
bedroom,1,3,1,5
amarantine,1,1,16,1
paseas,1,1,1,2
harto,1,1,1,2
ironía,1,1,1,3
entrega,1,1,1,4
ofrezco,1,1,1,2
medida,1,1,1,2
intima,1,1,1,2
secreto,1,1,1,5
ironia,1,1,1,2
brinda,1,1,1,4
comenzaría,1,1,1,2
oscura,1,1,1,3
cree,1,1,1,4
censura,1,1,1,2
ave,1,2,1,2
coro,1,1,1,7
confesaria,1,1,1,2
enseño,1,1,1,4
entega,1,1,1,2
completa,1,1,1,2
bibrar,1,1,1,3
dema,1,1,1,3
despierta,1,1,1,2
habia,1,1,1,4
tornado,1,1,1,2
eeeeeehh,1,1,1,2
aaaa,1,1,1,2
eeeehhhhhh,1,1,1,3
acaso,1,1,1,3
contestar,1,1,1,2
shellshock,1,4,1,1
stereo,2,1,1,1
suzy,3,1,2,1
nightly,2,1,1,1
yummy,1,1,14,1
ablove,1,1,2,1
awhat,1,1,2,1
pararara,1,1,7,1
spire,1,1,3,3
itchycoo,1,1,3,1
039,1,1,19,1
duck,1,1,5,1
bun,1,1,3,1
4x,1,1,3,1
honestly,1,1,6,1
unsaid,1,1,2,1
uncomfortable,1,1,2,1
humour,1,1,2,1
itty,2,1,1,1
helpin,2,1,1,1
individually,2,1,1,1
situation,2,5,2,6
rrive,2,1,1,1
acomin,2,1,1,1
raindrops,2,1,1,1
oooohh,1,2,1,1
aaahhhh,1,3,1,1
willow,3,1,3,1
unselfish,1,1,3,1
anticipate,5,1,3,2
shaky,1,1,1,4
major,1,1,2,3
nommatter,1,1,2,1
paycheck,2,1,3,1
cent,1,1,3,2
demand,2,4,3,2
gunshot,2,1,1,1
phase,4,1,3,2
unclaimed,2,1,1,1
yu,2,1,1,1
hustlers,2,1,1,1
nuf,1,1,1,2
dont,4,1,1,2
karyn,1,1,3,1
hourglass,1,1,2,1
subtly,1,1,2,1
portuguse,1,1,2,1
aishite,1,2,1,1
imasu,1,2,1,1
brightens,2,1,1,1
mall,3,1,3,2
inquietante,1,1,1,2
porteño,1,1,1,3
cálida,1,1,1,2
misterio,1,1,1,3
sensuel,1,1,1,2
canyengue,1,1,1,2
brindo,1,1,1,2
nosotros,1,1,1,2
importaba,1,1,1,3
borrar,1,1,1,3
código,1,1,1,2
oculto,1,1,1,2
señal,1,1,1,4
zafar,1,1,1,2
sutil,1,1,1,3
temblando,1,1,1,2
virginia,4,1,1,1
mourn,3,2,1,2
third,2,3,2,1
goooin,2,1,1,1
maggot,1,2,1,4
transform,1,3,2,1
rotten,1,4,1,9
reanimated,1,2,1,1
selfishly,1,2,1,1
obliterate,1,11,1,1
decimate,1,8,1,2
cleanse,2,9,1,1
rebuild,1,7,1,1
confrontation,1,2,2,1
phobia,1,7,1,1
liberate,1,2,1,1
hostility,1,3,1,1
medallion,1,4,1,1
earthquake,1,4,4,1
accusation,1,2,1,1
strain,1,3,1,1
heartsick,1,2,1,1
monopolise,1,2,1,1
bogus,1,2,1,1
capitalist,1,2,1,1
outnumber,1,3,1,1
charlatans,1,3,1,1
gritty,1,2,1,1
courage,1,4,2,2
mistreate,1,1,4,1
misguid,1,1,2,1
actually,1,4,1,1
crucial,1,3,1,1
vuelf,1,1,1,2
plástica,1,1,1,2
valiente,1,1,1,2
serpiente,1,1,1,2
mudar,1,1,1,2
lycra,1,1,1,2
ensuciarlo,1,1,1,2
yodo,1,1,1,2
xx,1,1,1,2
ola,1,1,1,3
fabulosa,1,1,1,3
confunda,1,1,1,3
asustarme,1,1,1,3
lazarme,1,1,1,3
aproximar,1,1,1,3
sobran,1,1,1,3
volvías,1,1,1,2
rápida,1,1,1,2
onda,1,1,1,2
velada,1,1,1,2
roca,1,1,1,2
subway,2,1,2,3
playback,1,1,1,4
uncontrolled,1,1,1,2
defer,1,1,1,3
arctic,1,1,1,2
market,1,1,3,5
tobacco,1,1,1,2
lewis,1,1,1,2
clark,1,1,1,2
wyatt,1,1,1,2
custer,1,1,1,2
remington,1,1,1,2
louis,1,1,2,2
lamour,1,1,1,2
waylon,1,1,1,2
chisholm,1,1,1,2
rigs,1,1,1,2
contagious,1,1,2,1
strikin,1,2,2,1
layin,1,2,1,1
offense,1,2,2,1
skyway,1,1,1,8
sculpture,1,1,1,3
carve,1,5,1,8
lighting,1,1,1,2
hatever,1,1,1,3
snatch,1,1,1,2
baty,1,1,2,1
glitter,1,2,2,3
plasma,1,2,1,1
dozens,1,1,1,2
transmission,1,1,3,1
arty,1,1,3,1
hight,1,1,1,2
unwind,5,1,2,9
chapter,1,1,2,3
collapse,1,1,1,4
sewn,2,1,1,2
pact,1,5,1,2
accomplish,5,1,1,2
exercise,1,5,1,2
schedule,1,1,1,2
calendar,1,1,5,2
profit,1,4,1,2
achievement,1,1,1,2
useless,1,2,2,9
award,1,1,1,3
product,1,1,1,2
mystify,1,1,3,1
capone,1,5,1,1
bigg,1,3,1,1
snoop,1,5,1,1
dogg,1,6,1,1
ooohwee,1,2,1,1
fingazz,1,2,1,1
smooch,1,2,1,1
diary,1,2,1,1
diego,1,2,1,1
expire,1,5,1,1
elevate,1,3,1,1
loc,1,2,3,1
holm,1,2,1,1
pink,2,2,1,2
fullest,1,2,1,1
coup,1,2,1,1
smash,1,4,1,1
porshe,1,2,1,1
ballin,1,2,1,1
pimp,1,2,1,1
caliente,1,2,1,1
stole,1,2,1,1
yippie,1,5,1,1
yay,1,3,9,3
canâ€™t,2,1,1,1
trapaholic,1,1,2,1
rari,1,1,2,1
slick,1,1,2,2
polo,1,1,2,1
carlton,1,1,2,1
ceo,1,1,2,1
carton,1,1,2,1
rocko,1,1,2,1
atlanta,1,1,2,1
slum,1,1,2,1
coach,1,2,2,1
bachelor,1,1,2,1
gucci,1,2,3,1
groovy,1,1,2,1
coolest,1,1,2,2
rugby,1,1,2,1
gudda,1,1,2,1
sharper,1,1,2,1
cuddy,1,1,2,1
charismatic,1,1,2,1
swallowin,1,1,2,1
buster,1,1,2,1
flipper,1,1,2,1
sour,1,2,2,3
slut,1,1,2,2
suckin,1,1,2,1
butt,1,1,4,2
187,1,1,2,2
infatuated,1,1,2,1
boosie,1,1,2,1
casting,1,2,1,2
whom,2,9,3,1
atada,1,1,1,2
remediar,1,1,1,2
cadena,1,1,1,2
desatar,1,1,1,2
iré,1,1,1,5
pegada,1,1,1,2
ordene,1,1,1,2
mande,1,1,1,2
abandonar,1,1,1,2
mate,1,1,1,3
sirvo,1,1,1,6
prendida,1,1,1,4
entyenda,1,1,1,2
dejare,1,1,1,5
seré,1,1,1,2
guardián,1,1,1,2
sabes,1,1,1,4
fallaste,1,1,1,3
prometiste,1,1,1,6
olvidó,1,1,1,2
ciencia,1,1,1,2
cierta,1,1,1,2
engañaste,1,1,1,2
amaba,1,1,1,2
lleno,1,1,1,4
razone,1,1,1,2
despreciarte,1,1,1,2
embargo,1,1,1,5
infierno,1,1,1,8
gloria,1,1,1,6
borre,1,1,1,6
pregunte,1,1,1,2
engañaba,1,1,1,2
fuí,1,1,1,4
echame,1,1,1,2
cubrete,1,1,1,2
espalda,1,1,1,4
preparado,1,1,1,2
ofrezca,1,1,1,3
todos,1,1,1,2
cuerno,1,1,1,2
chivo,1,1,1,2
pechera,1,1,1,2
puestas,1,1,1,2
arsenal,1,1,1,2
completito,1,1,1,2
mazatlan,1,1,1,2
miran,1,1,1,2
paseando,1,1,1,2
malecón,1,1,1,2
jalando,1,1,1,2
pura,1,1,1,3
morra,1,1,1,2
cajeta,1,1,1,2
verán,1,1,1,3
pisteando,1,1,1,2
tiro,1,1,1,3
preparada,1,1,1,3
chaleco,1,1,1,3
antibala,1,1,1,3
diversión,1,1,1,3
detienen,1,1,1,2
cuidan,1,1,1,2
clica,1,1,1,2
alerta,1,1,1,2
confían,1,1,1,2
movimiento,1,1,1,2
dan,1,1,1,8
clemencia,1,1,1,2
terre,1,1,1,2
seguirle,1,1,1,2
chambiando,1,1,1,2
negocio,1,1,1,2
cuidarlo,1,1,1,2
consiento,1,1,1,2
tea,3,1,1,3
sulk,1,2,1,1
inmoviliza,1,1,1,2
reir,1,1,1,2
suficiente,1,1,1,2
tengas,1,1,1,4
paso,1,1,1,42
comenzo,1,1,1,4
hablemo,1,1,1,12
emocion,1,1,1,2
algunos,1,1,1,2
viven,1,1,1,3
congelo,1,1,1,3
razon,1,1,1,4
acuerdo,1,1,1,6
tradicion,1,1,1,3
core,1,7,1,1
firm,1,2,6,1
senator,1,2,1,1
recruiter,1,2,1,1
hustling,1,2,1,1
jugglin,1,2,1,1
bom,25,3,1,1
16,1,2,1,1
kevlar,1,2,1,1
vest,1,2,1,2
killin,1,18,2,1
efficiently,1,2,1,1
afghan,1,2,1,1
opium,1,2,1,1
providin,1,2,1,1
osama,1,2,1,1
hidin,1,2,1,1
confrence,1,2,1,1
transit,1,2,1,1
troops,1,3,1,1
milk,1,3,1,1
veterans,1,3,1,1
ptsd,1,2,1,1
tulsa,1,1,1,3
guilt,1,2,1,5
novice,1,1,1,2
honesty,4,1,2,3
actor,1,3,1,2
gratefully,2,1,1,1
grin,2,1,2,2
razzmatazz,2,1,1,1
tuggin,2,1,1,1
wrigley,2,1,1,1
union,2,2,1,2
stockyard,2,1,1,1
salley,5,1,1,1
bid,4,1,2,2
weir,2,1,1,1
fickle,1,1,1,3
cantilever,1,1,1,2
blanket,6,1,1,3
anser,2,1,1,1
happenstance,1,2,1,2
warpig,1,3,1,1
sunsets,1,1,2,1
reunit,1,7,1,5
intoxicating,1,2,1,1
meal,1,1,2,1
counterfeit,1,2,2,2
micro,1,1,2,2
monroe,1,1,2,1
joyless,1,1,2,1
drought,1,1,2,1
hacksaw,1,1,2,1
denture,1,1,2,1
prevent,1,1,2,1
adventure,1,1,4,1
shotgun,1,1,2,1
bacchian,1,1,2,1
scandal,1,1,2,1
spine,1,5,2,1
clarinet,2,1,1,1
criticise,2,1,1,1
wah,2,1,1,1
bop,27,2,2,1
theirs,1,2,1,1
appetizing,1,1,2,1
unspoiled,1,1,2,1
slightly,3,1,2,1
pipe,1,2,3,2
advertising,1,1,3,1
zane,3,1,1,1
behave,2,1,2,1
beyoncé,3,1,1,1
melba,2,1,1,1
moore,2,1,1,1
angie,3,1,1,1
ll,2,5,1,1
redeemer,2,1,1,1
lade,2,1,1,1
photograph,4,1,3,3
strangely,2,2,1,1
huiste,1,1,1,2
deprimida,1,1,1,2
bailando,1,1,1,9
cantando,1,1,1,5
logrando,1,1,1,5
imaginando,1,1,1,5
vela,1,1,1,6
amando,1,1,1,6
irá,1,1,1,2
aviso,1,1,1,2
perdiste,1,1,1,4
entera,1,1,1,8
juras,1,1,1,2
llenaban,1,1,1,2
encontraría,1,1,1,2
gozando,1,1,1,2
decifrar,1,1,1,2
codigo,1,1,1,2
guarda,1,1,1,2
clave,1,1,1,2
redencion,1,1,1,2
esperame,1,1,1,4
confio,1,1,1,4
dejara,1,1,1,4
llevame,1,1,1,10
quierbre,1,1,1,2
manantial,1,1,1,3
guie,1,1,1,4
seguire,1,1,1,4
encuera,1,1,1,2
escondido,1,1,1,2
revelar,1,1,1,2
quiebre,1,1,1,3
fuierte,1,1,1,2
invent,1,1,1,2
lifeless,1,1,1,4
writing,1,2,1,4
dumdumdumdumdydoo,1,1,1,4
yayyay,1,1,1,3
asla,1,1,1,4
alejaste,1,1,1,4
salgo,1,1,1,2
campos,1,1,1,2
inutil,1,1,1,3
haberte,1,1,1,2
conosido,1,1,1,2
culpo,1,1,1,2
desierto,1,1,1,3
ardiente,1,1,1,4
quemándote,1,1,1,2
cañada,1,1,1,2
repite,1,1,1,2
eco,1,1,1,3
escuche,1,1,1,2
hallar,1,1,1,2
dó,1,1,1,2
beber,1,1,1,5
saciar,1,1,1,3
ansias,1,1,1,5
rota,1,1,1,6
roto,1,1,1,3
migthy,1,1,2,1
kings,1,2,2,1
sisters,2,4,1,1
drama,2,2,1,1
praising,5,1,1,1
praisin,24,1,1,1
afterwhile,1,15,1,1
illumination,2,7,1,1
withoutcha,1,1,1,2
newborn,1,1,2,2
pretendin,1,1,1,2
3rd,1,1,1,18
monday,1,2,4,2
loophole,1,1,3,1
exististe,1,1,1,2
viste,1,1,1,3
equivocamos,1,1,1,2
sigamos,1,1,1,2
inventare,1,1,1,2
amara,1,1,1,2
seras,1,1,1,2
nosotro,1,1,1,9
gotas,1,1,1,10
lluvia,1,1,1,17
rocío,1,1,1,7
brotan,1,1,1,4
haberme,1,1,1,2
fácilmente,1,1,1,2
rede,1,1,1,2
caí,1,1,1,2
recibí,1,1,1,2
escapó,1,1,1,2
máquina,1,1,1,2
corriendo,1,1,1,3
voló,1,1,1,2
dejó,1,1,1,3
desapareció,1,1,1,2
importó,1,1,1,2
sintiera,1,1,1,3
verano,1,1,1,5
calentó,1,1,1,5
otoño,1,1,1,5
quedando,1,1,1,2
roció,1,1,1,2
desilusión,1,1,1,4
serenade,1,3,2,1
prelude,1,1,5,1
woe,1,1,2,2
compose,1,1,2,1
schubert,1,1,2,1
outshine,1,1,4,1
abode,1,1,1,2
glasgow,1,1,1,2
carlisle,1,1,1,2
kendal,1,1,1,2
liverpool,1,1,1,4
sailor,1,1,1,2
sam,1,1,1,2
birmingham,1,1,1,2
greet,2,1,4,2
motor,1,1,1,2
rum,1,1,1,2
motorway,1,1,1,2
carburetor,1,1,1,2
byebye,1,1,1,2
prussian,1,1,2,1
fleece,1,1,2,1
crimson,1,1,3,2
allah,1,1,4,1
lala,1,1,3,5
havana,1,1,2,1
carmethene,1,1,2,1
alizarin,1,1,2,1
carmine,1,1,3,1
peaceful,2,1,1,1
alula,7,1,1,1
lula,17,1,1,1
teens,3,2,1,1
bebop,5,1,1,1
w,1,7,2,1
kissin,1,1,3,1
huggin,1,1,3,1
clearer,3,1,1,3
mymymy,2,1,1,1
substitute,2,2,1,1
floppin,1,2,1,1
startin,1,3,1,1
kindheart,1,1,5,1
slidell,1,1,15,1
sipple,1,18,1,1
deh,1,26,1,1
tribal,1,18,1,1
wha,1,15,1,1
seh,1,9,1,1
baba,1,3,3,4
cometh,1,2,1,1
honour,1,2,1,1
mek,1,5,1,1
marcus,1,2,1,1
garvey,1,2,1,1
prophecise,1,2,1,1
mus,1,2,1,1
satta,1,2,1,1
meaningless,1,5,2,1
mindlessness,1,5,1,1
scab,1,5,1,1
negative,13,7,1,1
scarred,2,5,1,1
uselessness,1,5,1,1
ble,1,2,1,1
mercenary,1,4,1,1
dormancy,1,3,1,1
anguish,1,5,1,1
scorn,2,5,1,2
victimize,1,3,1,1
inflict,1,4,1,1
savage,1,4,1,2
mortician,1,3,1,1
arouse,1,3,1,1
subconscious,1,3,1,1
jello,3,1,1,1
causin,1,3,1,1
sunshiny,1,2,1,1
untouchable,1,2,1,1
wreck,2,7,2,2
filth,1,3,1,2
fiend,1,4,1,1
hahahahahaha,1,3,1,1
hahahahahahahahaha,1,2,1,1
hahahahahahaha,1,3,1,1
tenia,1,1,1,7
esconderse,1,1,1,2
prometerse,1,1,1,2
tantas,1,1,1,4
sentia,1,1,1,2
gritaba,1,1,1,2
perdias,1,1,1,2
enredar,1,1,1,2
destinos,1,1,1,2
continuaran,1,1,1,2
separado,1,1,1,2
excusa,1,1,1,2
inventando,1,1,1,2
habría,1,1,1,2
recordandole,1,1,1,2
rescatando,1,1,1,2
cuestión,1,1,1,3
duelan,1,1,1,2
esencia,1,1,1,5
strangler,1,2,1,1
prowler,1,2,1,1
carpenter,1,2,1,1
bombers,1,2,1,1
commando,1,2,1,1
disgruntled,1,2,1,1
immerse,1,2,1,1
veritás,1,2,1,1
stealthily,1,2,1,1
unaware,1,2,1,1
institution,1,2,1,1
university,1,2,1,1
circus,5,4,2,2
edward,1,2,1,1
teller,1,2,1,1
moribund,1,2,1,1
reprise,1,2,1,1
nevada,1,2,1,1
minutia,1,2,1,1
blackboard,1,2,1,1
unite,1,7,1,1
tommy,1,11,1,1
airport,1,2,1,1
palestine,1,2,1,1
lightin,1,2,1,1
cuttin,1,2,1,1
airliner,1,2,1,1
boats,1,2,1,1
strongest,1,2,1,2
reflection,6,3,2,1
slay,1,2,3,2
faithfulness,1,1,3,1
navidad,1,1,87,1
próspero,1,1,8,1
año,1,1,26,2
yolanda,1,1,1,30
busque,1,1,1,15
miraron,1,1,1,2
besaron,1,1,1,2
flecharona,1,1,1,2
enamoré,1,1,1,2
paseaba,1,1,1,2
guapa,1,1,1,2
arrogante,1,1,1,2
silbaban,1,1,1,2
encontrara,1,1,1,2
anihei,1,1,1,4
wama,1,1,1,4
furíeigiwamá,1,1,1,4
lun,1,1,1,5
wabúngiute,1,1,1,5
íderalámugawa,1,1,1,2
lídangien,1,1,1,4
sianti,1,1,1,3
dúsuma,1,1,1,2
lámuga,1,1,1,2
wachara,1,1,1,2
ubóuogu,1,1,1,3
íderabawa,1,1,1,3
furíeigibá,1,1,1,2
wawagu,1,1,1,3
lamíselu,1,1,1,2
ragüba,1,1,1,2
gurasu,1,1,1,2
biráhüñü,1,1,1,3
wagia,1,1,1,2
danme,1,1,1,2
lásienru,1,1,1,2
aü,1,1,1,2
adúndeihabawa,1,1,1,2
lidoun,1,1,1,2
bémeri,1,1,1,2
safábaña,1,1,1,2
bungiu,1,1,1,2
wéirihali,1,1,1,2
figou,1,1,1,2
chülüha,1,1,1,2
barúfuduni,1,1,1,2
ei,2,1,1,2
bubafu,1,1,1,2
wouni,1,1,1,2
magúmuchaguati,1,1,1,2
ren,2,1,1,1
stimpy,2,1,1,1
ricans,2,1,1,1
squirrel,4,1,1,1
risin,16,2,1,2
dangling,2,1,1,1
feminists,1,7,1,1
tumor,1,10,1,2
molestation,1,2,1,1
rampant,1,2,1,1
prostitution,1,2,1,1
whine,1,3,1,2
objectification,1,2,1,1
witty,1,2,1,1
abortion,1,2,1,1
vegetarian,1,2,1,1
feminist,1,2,1,1
dennis,1,2,1,1
kucinich,1,2,1,1
perilous,1,2,1,1
persecutor,1,2,1,1
shedrach,1,2,1,1
mesach,1,2,1,1
abendigo,1,2,1,1
furnace,1,3,1,1
nebachadnezzar,1,2,1,1
thirst,1,3,1,2
underworld,1,2,1,1
dreader,1,2,1,1
armageddeon,1,2,1,1
brimstone,1,2,1,1
vatican,1,3,1,1
politician,3,4,2,1
ginal,1,3,1,1
flim,1,2,1,1
shenanigan,1,2,1,1
trample,1,4,1,1
permission,1,2,1,1
deviant,1,1,1,2
blouse,1,1,1,2
tattle,1,1,1,2
curling,1,1,1,2
lookee,2,1,1,1
stead,2,1,1,1
merrily,1,1,10,1
descubrirte,1,1,1,5
despertarte,1,1,1,7
ofrecerte,1,1,1,5
reserva,1,1,1,5
ansiedad,1,1,1,3
rozar,1,1,1,2
suavemente,1,1,1,2
cubre,1,1,1,2
subir,1,1,1,2
latido,1,1,1,2
robar,1,1,1,2
envuelve,1,1,1,2
besarte,1,1,1,4
guardar,1,1,1,2
pasion,1,1,1,2
quito,1,1,1,2
ropa,1,1,1,5
amandote,1,1,1,2
dormida,1,1,1,2
convertir,1,1,1,2
delirio,1,1,1,2
amarte,1,1,1,4
anhela,1,1,1,2
ilusionado,1,1,1,2
soñandote,1,1,1,2
estallaran,1,1,1,3
anida,1,1,1,3
conjunto,1,1,1,2
debercs,1,1,1,3
extraña,1,1,1,3
po,1,1,1,2
sexo,1,1,1,4
complacer,1,1,1,2
metio,1,1,1,4
menor,1,1,1,3
intere,1,1,1,3
besos,1,1,1,3
costumbre,1,1,1,3
consumido,1,1,1,3
entregarnos,1,1,1,3
compartir,1,1,1,3
pensamos,1,1,1,3
mejorara,1,1,1,3
acariciarnos,1,1,1,3
tierna,1,1,1,3
quitarno,1,1,1,3
tocarnos,1,1,1,3
basta,1,1,1,3
toca,1,1,1,4
beckon,1,8,1,1
tempte,1,3,1,1
int,1,2,1,1
envision,1,2,1,1
cemetery,1,3,1,1
disperse,1,2,1,1
catharsis,1,2,1,1
dawning,1,2,1,1
warcurse,1,9,1,1
perverse,1,2,1,1
lowest,1,2,1,1
german,1,2,1,1
cadaver,1,2,1,1
nazi,1,2,1,1
abnormal,1,2,1,1
cruelty,1,3,1,1
pave,1,4,1,4
gggggrhhhh,1,2,1,1
philistine,1,2,1,1
senso,1,3,1,1
hant,1,3,1,1
yon,30,1,1,1
infant,37,2,1,1
mild,38,1,1,1
quake,14,3,1,2
oooooaaaooooh,5,1,1,1
christmasing,1,1,2,1
holidays,1,1,2,1
joyful,2,1,8,1
westerly,2,1,1,1
carol,4,1,11,1
mock,2,1,1,2
doth,2,1,1,1
revolve,2,1,1,2
chime,2,1,1,1
chant,2,12,1,1
employ,1,1,7,1
sounding,1,3,21,1
righteousness,1,2,7,1
holly,5,1,2,1
mistletoe,9,1,13,1
claus,5,1,3,5
sleigh,6,1,13,1
tinsel,5,1,6,1
stocking,3,1,2,3
expensive,6,1,1,1
atop,3,1,1,1
hm,1,1,2,1
port,1,1,2,1
sleeeeeep,2,1,1,1
sleeep,2,1,1,1
highly,1,1,2,1
establish,2,1,2,1
blameless,1,1,2,1
tribulation,2,1,1,1
guessin,2,1,1,1
cheese,2,1,1,1
mettle,2,1,1,1
excited,6,1,5,2
improve,2,1,2,1
adopt,1,1,2,1
equate,1,1,2,1
hopelessness,1,1,2,4
forgave,1,1,2,1
elevo,1,1,1,4
volteretas,1,1,1,4
encierro,1,1,1,4
cuento,1,1,1,5
hilo,1,1,1,2
ciento,1,1,1,2
prestas,1,1,1,2
revisa,1,1,1,2
limita,1,1,1,4
centro,1,1,1,2
existencia,1,1,1,2
nace,1,1,1,2
infinita,1,1,1,2
maa,1,1,1,2
supongo,1,1,1,2
entiendo,1,1,1,2
encienden,1,1,1,2
verso,1,1,1,2
acierto,1,1,1,2
enciendas,1,1,1,2
luce,1,1,1,4
desnudo,1,1,1,3
parezco,1,1,1,2
¡y,1,1,1,2
costume,1,2,1,1
actress,1,2,1,1
apparition,1,2,1,1
careless,1,2,6,1
coin,1,2,1,1
purse,1,3,1,1
mislaid,1,2,1,2
bum,1,1,42,2
mansard,1,1,1,3
salty,5,1,1,3
eave,1,1,2,3
argentines,1,1,1,2
admiralty,1,1,1,2
survey,1,1,1,2
remnant,1,1,1,2
nautically,1,1,1,2
harry,2,8,2,1
mayberry,1,2,1,1
makin’,1,6,1,1
doomsday,1,2,1,1
alar,1,2,1,1
nuke,1,2,1,1
messiahs,2,1,1,1
yoshimi,1,10,1,1
karate,1,2,1,1
robot,1,9,1,35
someplace,1,1,1,2
celebrity,2,4,1,1
guild,2,1,1,2
chalice,2,1,1,1
judas,2,1,1,1
bleeding,2,1,1,1
reupholster,2,1,1,1
lag,2,1,1,1
committee,1,2,1,1
waterloo,1,4,1,1
neural,1,2,1,1
plasticity,1,2,1,1
cubicle,1,2,1,1
nails,1,2,1,1
cuticle,1,2,1,1
breathless,2,1,1,1
tread,2,1,1,3
toby,1,1,1,16
rang,1,1,1,2
starling,1,1,1,2
ev,1,1,1,3
ry,1,1,1,4
strings,1,1,1,2
wanderlust,2,1,1,1
greenery,5,1,1,1
scenery,2,1,1,1
coverlet,2,1,1,1
beans,2,1,1,1
keener,2,1,1,1
reception,2,1,1,1
beanery,2,1,1,1
mosquitoes,2,1,1,1
cleaner,2,1,1,1
machinery,2,1,1,1
yule,1,1,5,1
gay,2,1,16,3
olden,1,2,21,1
yore,1,1,21,1
bough,1,1,19,1
commandment,1,1,2,1
crucify,1,2,2,7
hebrew,1,1,2,1
orphanage,1,1,2,1
china,1,1,2,2
wonderland,2,1,3,1
tiding,3,1,8,1
quisa,1,1,1,2
manana,1,1,1,2
llegara,1,1,1,3
adio,1,1,1,5
illusionde,1,1,1,2
perfection,1,1,1,2
secrecy,2,1,1,3
infection,1,1,1,3
reaped,1,1,1,2
scythes,1,1,1,2
machines,1,2,1,2
engulf,1,2,1,2
molten,1,2,1,2
anchor,1,1,5,1
christen,1,1,3,1
huddled,1,1,3,1
bench,1,2,3,1
alejandro,1,1,2,1
escovedo,1,1,2,1
lyrics,1,1,2,1
â©,1,1,2,1
concord,1,1,2,1
group,1,1,2,2
inc,1,1,2,1
pygmy,3,1,1,1
charles,3,1,1,1
hawtrey,3,1,1,1
deaf,3,3,1,1
aids,3,1,1,1
doris,3,1,1,1
oat,3,1,1,1
postcard,3,1,2,1
latch,3,1,1,1
