word,relaxed,angry,happy,sad
harlot,1,1,1,2
militia,1,1,1,17
chained,1,1,1,2
clad,1,1,1,2
befall,1,1,1,2
metalization,1,1,1,2
twisting,1,1,1,2
joining,1,1,1,2
spawn,1,5,1,1
corrup,1,5,1,1
commit,1,2,1,1
blooded,1,2,1,1
nazis,1,2,1,1
dude,1,6,1,2
persevere,1,2,1,1
damnation,1,2,1,6
vs,1,2,1,1
reduce,1,2,1,1
pandemonium,1,2,1,1
screams,1,2,1,1
aggression,1,3,1,2
quell,1,2,2,1
firefight,1,11,1,1
ravenous,1,6,1,1
contempt,1,6,1,1
plume,1,3,1,1
lash,1,2,1,1
incandescent,1,2,1,1
luminescent,1,2,1,2
owed,1,2,1,1
bestow,1,2,1,1
vengeance,2,6,1,1
magnetize,1,2,1,1
futuristic,1,2,1,1
dna,1,2,1,1
nother,1,3,1,1
kikikiss,1,4,1,1
abduction,1,4,1,1
alien,2,6,1,1
foreign,2,7,2,2
supernatural,1,5,1,1
extraterrestrial,1,7,1,1
supersonic,1,2,1,1
stun,1,2,1,1
laser,1,4,1,2
cosmic,2,2,1,1
transcendental,1,2,1,1
wavelength,1,2,1,1
vibrate,1,2,1,1
pigtail,2,1,1,1
glare,2,1,1,1
dumbness,2,1,1,1
realness,2,1,1,1
skeleton,2,2,1,2
reconnect,1,2,1,1
worn,1,4,1,4
lollipop,1,1,12,1
giddyup,1,1,4,1
dandy,1,1,2,1
grieve,1,1,3,1
inferior,1,3,1,1
permanently,1,3,1,4
discredited,1,3,1,1
citizen,1,3,1,1
significance,1,3,1,1
basic,1,3,1,1
equally,1,3,1,1
citizenship,1,3,1,1
international,1,4,1,1
attain,1,3,1,1
ignoble,1,3,1,1
angola,1,2,1,1
mozambique,1,2,1,1
africa,1,4,1,1
sub,1,3,1,1
bondage,1,3,1,1
topple,1,3,1,1
utterly,1,3,1,1
rumors,1,3,1,1
african,1,3,1,1
continent,1,3,1,1
africans,1,3,1,1
necessary,1,3,1,1
confident,1,4,1,6
agai,1,1,3,1
ain,1,1,3,2
tax,2,2,1,1
axe,2,1,1,1
thine,3,1,1,1
foolin,2,1,1,1
vur,1,3,2,1
charming,1,1,9,1
corny,1,1,2,1
shiftin,2,1,1,1
chippin,2,1,1,1
glower,2,1,1,1
weâ€™re,2,1,1,1
esus,1,1,5,1
cm,1,1,5,1
a2,1,1,8,1
bsus,1,1,11,1
fm7,1,1,2,1
poner,1,1,1,2
cadenas,1,1,1,2
engare,1,1,1,2
cerrar,1,1,1,7
conseguiré,1,1,1,3
guardarte,1,1,1,3
intentaré,1,1,1,3
amarrado,1,1,1,3
compréndelo,1,1,1,10
fracaso,1,1,1,3
guardo,1,1,1,4
intentar,1,1,1,2
veas,1,1,1,3
dé,1,1,1,2
bluebirds,6,3,1,1
braver,1,1,2,1
gotcha,1,1,2,1
sooo,1,2,2,1
umm,2,1,1,1
aaahhh,2,1,1,1
mannerism,1,1,2,1
attract,1,2,2,2
jill,1,1,3,1
scott,1,2,3,1
anthony,1,1,3,1
hamilton,1,1,3,1
ting,1,3,2,2
stressin,2,1,1,1
couch,3,1,1,1
nnothing,2,1,1,1
dwell,2,1,1,9
bellhop,1,1,1,4
desk,1,1,1,4
clerk,3,1,1,5
bo,6,1,1,2
diddley,6,1,1,1
nanny,2,1,1,1
goat,2,1,1,1
bearcat,2,1,1,1
mojo,3,1,1,1
bin,2,1,1,1
killeys,2,1,1,1
candlelight,4,1,1,1
r,3,3,1,1
champagne,2,1,1,1
dozen,2,5,1,2
handy,2,1,1,1
loosen,2,1,1,1
apron,2,1,1,1
surprised,3,2,3,3
relive,7,1,2,1
unwhirled,1,1,2,1
ruin,2,6,2,3
66,1,2,1,1
bypass,1,2,1,1
brake,1,2,1,1
undressed,1,2,1,1
latest,1,2,1,1
unload,1,2,1,3
avail,1,3,1,1
hermosisimo,1,1,1,2
lucero,1,1,1,2
iluminándole,1,1,1,2
mula,1,1,1,2
muerta,1,1,1,2
sed,1,1,1,7
nube,1,1,1,7
pasajera,1,1,1,2
buscarte,1,1,1,2
lugare,1,1,1,2
ofendes,1,1,1,2
arrancarte,1,1,1,2
alumbra,1,1,1,4
respiro,1,1,1,3
descansare,1,1,1,3
emborracho,1,1,1,2
olvidarte,2,1,1,2
fondo,1,1,1,6
viendo,1,1,1,2
burlas,1,1,1,2
pensamiento,1,1,1,2
persist,3,1,1,1
daimond,2,1,1,1
cautiva,2,1,1,1
niña,2,1,1,10
maam,2,1,1,1
missy,3,2,1,1
regal,3,1,1,1
30000,2,1,1,1
tho,3,1,1,1
herre,2,1,1,1
sandwich,2,1,1,1
cabin,2,1,1,1
campfire,2,1,1,1
ummm,2,1,1,1
barritz,2,1,1,1
fiddle,2,1,1,1
napping,2,1,1,1
unclouded,12,1,1,1
cloudless,5,1,1,1
fragrance,2,1,1,1
whiter,2,1,1,1
puberty,1,2,1,1
moulin,1,2,1,1
rouge,1,2,1,1
levi,1,2,2,1
fannin,1,2,1,1
payin,1,2,1,1
susie,1,2,1,1
blimp,2,1,1,1
weightless,2,1,1,1
bouncing,2,1,1,1
splash,3,1,1,1
peg,1,1,17,1
basket,4,1,1,4
mumble,3,1,1,1
auburn,3,1,1,1
customer,2,1,1,1
meanness,2,1,1,1
respectable,3,1,1,1
gaze,2,4,1,1
besides,3,1,1,2
terribly,1,5,1,1
slit,2,3,1,2
discipline,1,4,1,1
harsh,1,2,1,1
forbidden,1,2,1,1
erotic,1,2,3,1
deceit,1,8,1,2
flirt,1,2,1,1
defender,1,2,1,2
muscular,1,2,1,1
overpower,1,2,1,1
disciplined,1,2,1,1
initiate,1,2,1,1
devote,1,2,1,1
firmament,1,2,1,1
advise,1,2,1,1
embellish,1,2,1,1
naths,1,3,1,1
morte,1,4,1,1
magick,1,6,1,1
necromance,1,7,1,1
submit,1,4,1,1
horror,2,6,1,3
countess,1,2,1,1
adorn,1,2,1,1
sanctuary,1,2,1,1
lechery,1,2,1,1
celestial,1,2,1,1
impulse,1,2,1,1
artery,1,2,1,1
slutfukk,1,2,1,1
poisone,1,3,1,1
sukkubus,1,2,1,1
element,1,2,1,1
dismember,1,2,1,1
buckle,2,1,1,1
21,2,3,1,1
c’mon,1,4,1,1
landmine,1,2,1,1
angeles,1,1,1,2
akon,1,1,1,3
dawg,1,1,1,2
feenin,1,1,1,2
backtrackin,1,1,1,2
crashin,1,1,1,2
chasin,1,2,1,2
globe,1,1,1,3
fino,1,1,1,2
regalo,1,1,1,2
mereciacute,1,1,1,2
robarme,1,1,1,3
sentiacute,1,1,1,3
caminamo,1,1,1,3
juntos,1,1,1,3
clase,1,1,1,4
divina,1,2,1,3
maestra,1,1,1,3
expulsado,1,1,1,3
corazoacute,1,1,1,3
pesa,1,1,1,3
morirme,1,1,1,3
quedara,1,1,1,3
brotaron,1,1,1,3
determine,1,2,1,1
conclusion,1,3,1,1
stubborn,1,2,1,1
upstairs,3,3,1,1
justified,2,1,1,1
jerome,5,1,1,1
looka,2,1,1,1
underrate,2,1,2,2
role,1,5,6,3
muddle,2,2,5,1
alibi,1,2,1,1
birdie,1,2,1,1
minuscule,1,1,2,1
fathomed,1,1,2,1
railway,2,1,1,2
neatly,2,1,1,1
everydays,2,1,1,1
cigarett,4,1,1,3
factory,3,2,1,1
reminds,2,1,1,1
mediocrity,2,1,1,1
wop,25,1,1,1
ba,6,1,3,1
dooba,9,1,1,1
op,8,1,1,1
wa,7,1,1,1
stomach,2,1,1,1
farm,3,1,1,1
chickie,25,1,1,1
abreak,9,1,1,1
magistrate,1,1,1,2
unholy,3,1,1,3
fairytale,2,1,1,3
dank,1,1,1,3
correct,1,1,1,2
sexcapade,1,1,1,2
vapour,1,3,1,1
whooo,1,1,5,1
wooohoo,1,1,2,1
whooohoo,1,1,2,1
woooooo,1,1,2,1
letra,1,1,2,2
planeta,1,1,3,1
quedé,1,1,3,2
nave,4,1,3,2
averió,1,1,3,1
mañanas,1,1,3,1
maltiple,1,1,3,1
visione,1,1,3,1
montañas,1,1,3,1
transparent,1,1,3,1
anémonas,1,1,3,1
partaculas,1,1,3,1
conduit,1,1,1,2
phosphoresence,1,1,1,2
indulge,1,1,1,2
essence,1,4,2,3
epitomy,1,1,1,2
involved,1,1,1,3
helicopter,2,1,1,1
directly,2,1,1,1
freeway,2,2,1,2
skyscraper,3,1,1,1
blank,1,1,1,3
speck,1,1,1,4
candor,1,1,1,2
pleasantry,1,1,1,2
mildew,1,1,1,2
stitchery,1,1,1,2
needlepoint,1,1,1,2
homemade,1,1,1,2
veneer,1,1,1,2
sull,1,1,1,2
meadow,3,1,1,3
lisping,1,1,1,2
matt,1,1,1,2
lense,1,1,1,2
dissect,1,1,1,2
restlessness,2,1,1,1
écoute,1,1,1,3
orgue,1,1,1,4
ell,1,1,1,3
jouent,1,1,1,3
est,1,1,1,3
cet,1,1,1,4
là,1,1,1,5
jespère,1,1,1,3
assez,1,1,1,3
beau,1,2,2,4
requiem,1,1,1,4
lai,1,1,1,3
composé,1,1,1,3
spécialement,1,1,1,3
mémoire,1,1,1,3
scélérat,1,1,1,3
joli,1,1,1,2
thème,1,1,1,2
trouve,1,1,1,2
pas,1,1,1,5
semblable,1,1,1,2
à,1,5,1,2
mome,1,2,1,4
pauvre,1,7,1,4
voici,1,1,1,2
qui,1,1,1,3
remettent,1,1,1,2
ça,1,1,1,3
faut,1,1,1,2
qutapprenne,1,1,1,2
par,1,1,1,2
cœur,1,1,1,2
nay,1,1,1,2
une,1,2,1,2
hésitation,1,1,1,2
quoi,1,1,1,2
napprécy,1,1,1,2
mais,1,2,1,2
quest,1,1,1,2
qur,1,1,1,2
dedan,1,1,1,2
tplaît,1,1,1,2
idem,1,1,1,2
tplaise,1,1,1,2
jte,1,1,1,2
lrejoue,1,1,1,2
quand,1,1,1,2
blême,1,1,1,2
aux,1,1,2,2
mur,1,1,1,2
jinscrirai,1,1,1,2
moimême,1,1,1,2
cartwheel,1,1,1,2
stomp,1,1,1,3
rumour,1,3,1,1
task,1,2,1,1
oughtta,1,2,1,1
undo,1,2,1,1
matte,4,1,1,4
kudasai,4,1,1,4
rolling,1,2,1,3
obligation,1,1,1,2
warding,1,1,1,2
apply,1,1,1,2
terrifying,1,2,1,1
painkiller,1,27,1,1
devastate,1,3,1,2
saviour,6,5,1,1
atom,1,3,1,1
chromium,1,3,1,1
plate,2,3,1,3
flying,1,3,1,2
rapture,1,3,1,1
encapture,1,3,1,1
resurrect,1,2,1,1
yeow,1,3,1,2
marrying,1,2,1,1
aggravation,1,2,1,1
slob,1,2,1,1
dole,1,2,1,1
hire,1,3,1,1
solitaire,2,1,1,1
mainline,1,1,1,2
moonshine,1,1,1,2
sundown,1,1,1,2
whale,1,2,1,4
kite,1,1,1,3
upperside,2,1,1,1
convince,1,1,1,2
nurse,1,4,1,2
theatre,1,1,1,2
flush,2,1,1,2
grown,2,1,1,1
hi,2,2,1,1
blower,2,1,1,1
pupil,2,1,1,1
loathe,2,1,1,1
melo,5,1,1,1
anxious,2,1,1,1
quench,2,2,1,1
dring,2,1,1,1
belongeth,1,1,3,1
refuge,1,1,2,1
encamp,1,1,5,1
persuade,2,1,3,1
spice,1,1,5,1
bayou,1,9,1,1
orleans,5,2,1,1
din,1,3,1,1
5th,1,2,1,1
fifth,1,2,1,1
swamp,1,2,1,1
mississippi,1,2,1,1
pirogue,1,2,1,1
ruler,1,2,1,1
thrive,1,2,2,1
abierta,1,1,1,7
gira,1,1,1,4
rev,1,1,1,8
pretende,1,1,1,4
navegue,1,1,1,2
ruido,1,1,1,2
aislan,1,1,1,2
comence,1,1,1,2
escarbar,1,1,1,2
tesoro,1,1,1,3
sumergirme,1,1,1,2
presentimiento,1,1,1,6
arrastrar,1,1,1,6
lamento,1,1,1,4
imaginación,1,1,1,2
verdadero,1,1,1,2
anuncia,1,1,1,2
señuelo,1,1,1,2
encienda,1,1,1,2
quemando,1,1,1,2
ciego,1,1,1,2
callamo,1,1,1,2
perdiendonos,1,1,1,2
chananadada,1,1,1,2
esclava,1,1,1,4
rutina,1,1,1,2
llevó,1,1,1,2
conocerte,1,1,1,2
engañar,1,1,1,3
arrancarme,1,1,1,3
entrar,1,1,1,4
atras,1,1,1,6
azar,1,1,1,4
muñeca,1,1,1,5
inflable,1,1,1,4
empiece,1,1,1,4
hablarme,1,1,1,4
sobrevivo,1,1,1,4
divierto,1,1,1,2
ilusione,1,1,1,2
asusta,1,1,1,2
barn,1,1,2,1
blowin,1,4,4,1
stardust,1,1,3,1
strangest,2,2,2,1
dalring,1,1,2,1
quizás,1,1,1,5
preguntar,1,1,1,2
vivido,1,1,1,2
colore,1,1,1,2
sabanas,1,1,1,2
seda,1,1,1,2
gusta,1,1,1,9
caminar,1,1,1,2
abrazandome,1,1,1,2
prisa,1,1,1,2
moje,1,1,1,2
aventura,1,1,1,4
enamorado,1,1,1,8
caras,1,1,1,2
amaré,1,1,1,2
traerá,1,1,1,2
prjaro,1,1,1,2
alegres,1,1,1,2
repente,1,1,1,2
sonriéndole,1,1,1,2
viajar,1,1,1,3
aliento,1,1,1,4
suspiros,1,1,1,2
tibio,1,1,1,2
anochecer,1,1,1,2
mágico,1,1,1,2
sorprende,1,1,1,2
increíble,1,1,1,2
sucediendo,1,1,1,3
hacerle,1,1,1,6
sucede,1,1,1,6
sencillo,1,1,1,2
cuanto,1,2,1,7
dure,1,1,1,3
fué,1,1,1,3
oírlo,1,1,1,2
ardo,1,1,1,2
enferma,1,1,1,2
caer,1,1,1,5
frente,1,1,1,2
importan,1,1,1,4
presente,1,2,1,4
sálvame,1,1,1,4
traición,1,1,1,5
mató,1,1,1,5
agoté,1,1,1,2
dí,1,1,1,2
terminó,1,1,1,2
canción,1,3,1,6
suspiro,1,1,1,4
quedó,1,1,1,3
estarg,1,1,1,2
busquen,1,1,1,2
scal,1,1,1,2
backyard,1,2,1,2
husband,1,1,1,3
lemonade,1,1,1,2
potential,1,1,1,2
procreate,1,1,1,2
inessential,1,1,1,2
freaked,1,1,2,1
ron,1,1,2,1
static,2,2,1,3
capable,1,2,1,1
rememorize,1,2,1,1
80,1,2,1,1
lenny,1,2,1,1
bruce,1,2,1,1
airline,1,2,1,1
horrible,2,2,1,1
porch,1,2,1,1
flashlight,1,2,1,1
tow,3,1,1,2
idle,2,2,1,1
zipper,2,1,1,1
bitransgender,2,1,1,1
skater,2,1,1,1
aversion,1,1,1,2
ccccome,1,1,1,2
furniture,1,2,1,3
richer,1,1,1,2
poorer,1,1,1,2
disconnect,2,2,1,1
exclamation,1,1,1,2
charmed,1,1,1,2
overwhelmed,1,1,1,3
smudge,1,1,1,2
supply,1,1,2,2
cotton,2,1,1,1
mammy,3,1,1,1
dish,1,1,2,1
aphrodite,1,1,2,1
copulate,1,1,2,1
virginity,1,1,2,1
affinity,1,1,2,1
mingle,1,1,3,1
magik,1,1,45,1
euphoria,1,1,2,1
temporarily,1,1,2,1
uncontrollable,1,1,2,1
operatic,1,1,2,1
fanatic,1,1,2,1
aromatic,1,1,2,1
moist,1,1,2,1
pourin,1,1,1,4
stares,1,1,1,2
bedroom,1,4,1,4
amarantine,1,1,16,1
paseas,1,1,1,2
harto,1,1,1,2
ironía,1,1,1,3
entrega,1,1,1,4
ofrezco,1,1,1,2
medida,1,1,1,2
intima,1,1,1,2
secreto,1,1,1,5
ironia,1,1,1,2
brinda,1,1,1,4
comenzaría,1,1,1,2
oscura,1,1,1,3
cree,1,1,1,3
censura,1,1,1,2
ave,1,1,1,3
coro,1,1,1,7
confesaria,1,1,1,2
enseño,1,1,1,4
entega,1,1,1,2
completa,1,1,1,2
bibrar,1,1,1,3
dema,1,1,1,3
despierta,1,1,1,2
habia,1,2,1,3
tornado,1,1,1,2
eeeeeehh,1,1,1,2
aaaa,1,1,1,2
eeeehhhhhh,1,1,1,3
acaso,2,1,1,2
contestar,1,1,1,2
shellshock,1,4,1,1
stereo,2,1,1,1
suzy,4,1,1,1
nightly,2,1,1,1
yummy,1,1,14,1
ablove,1,1,2,1
awhat,1,1,2,1
pararara,1,1,7,1
spire,3,1,2,1
itchycoo,1,1,2,1
039,1,1,10,1
duck,1,1,4,1
bun,1,1,2,1
4x,1,1,2,1
honestly,1,1,6,1
unsaid,1,1,2,1
uncomfortable,1,1,2,1
humour,1,1,2,1
itty,2,1,1,1
helpin,2,1,1,1
individually,2,1,1,1
situation,2,3,1,6
rrive,2,1,1,1
acomin,2,1,1,1
raindrops,2,1,1,1
oooohh,1,2,1,1
aaahhhh,1,3,1,1
willow,3,1,2,1
unselfish,1,1,3,1
anticipate,5,1,3,2
shaky,1,1,1,4
major,1,1,2,2
nommatter,1,1,2,1
paycheck,1,1,2,1
cent,1,1,2,2
demand,2,4,2,2
gunshot,2,1,1,1
phase,4,1,1,2
unclaimed,2,1,1,1
yu,2,1,1,1
hustlers,2,1,1,1
nuf,1,1,1,2
dont,4,1,1,2
karyn,1,1,3,1
hourglass,1,1,2,1
subtly,1,1,2,1
portuguse,1,1,2,1
aishite,1,2,1,1
imasu,1,2,1,1
brightens,2,1,1,1
mall,2,1,3,2
inquietante,1,1,1,2
porteño,1,1,1,3
cálida,1,1,1,2
misterio,1,1,1,2
sensuel,1,1,1,2
canyengue,1,1,1,2
brindo,1,1,1,2
nosotros,1,1,1,2
importaba,1,1,1,3
borrar,1,2,1,2
código,1,1,1,2
oculto,1,1,1,2
señal,1,1,1,3
zafar,1,1,1,2
sutil,1,1,1,3
temblando,1,1,1,2
virginia,4,1,1,1
mourn,2,2,1,2
third,2,2,1,3
goooin,2,1,1,1
maggot,1,2,1,4
transform,1,3,2,1
rotten,3,3,1,3
reanimated,1,2,1,1
selfishly,1,2,1,1
obliterate,1,6,1,1
decimate,1,5,1,1
cleanse,2,5,1,1
rebuild,1,4,1,1
confrontation,1,2,2,1
phobia,1,2,1,1
liberate,1,2,1,1
hostility,1,2,1,1
medallion,1,4,1,1
earthquake,1,4,1,1
accusation,1,2,1,1
strain,1,2,1,1
heartsick,1,2,1,1
monopolise,1,2,1,1
bogus,1,2,1,1
capitalist,1,2,1,1
outnumber,1,3,1,1
charlatans,1,3,1,1
gritty,1,2,1,1
courage,1,2,2,1
mistreate,1,1,4,1
misguid,1,1,2,1
actually,1,4,1,1
crucial,1,2,1,1
vuelf,1,1,1,2
plástica,1,1,1,2
valiente,1,1,1,2
serpiente,1,1,1,2
mudar,1,1,1,2
lycra,1,1,1,2
ensuciarlo,1,1,1,2
yodo,1,1,1,2
xx,1,1,1,2
ola,1,1,1,3
fabulosa,1,1,1,3
confunda,1,1,1,3
asustarme,1,1,1,3
lazarme,1,1,1,3
aproximar,1,1,1,3
sobran,1,1,1,3
volvías,1,1,1,2
rápida,1,1,1,2
onda,1,1,1,2
velada,1,1,1,2
roca,1,1,1,2
subway,1,1,2,3
playback,1,1,1,4
uncontrolled,1,1,1,2
defer,1,1,1,3
arctic,1,1,1,2
market,1,2,3,4
tobacco,1,1,1,2
lewis,1,1,1,2
clark,1,1,1,2
wyatt,1,1,1,2
custer,1,1,1,2
remington,1,1,1,2
louis,1,1,2,2
lamour,1,1,1,2
waylon,1,1,1,2
chisholm,1,1,1,2
rigs,1,1,1,2
contagious,1,1,2,1
strikin,1,2,2,1
layin,1,2,1,1
offense,1,2,2,1
skyway,1,1,1,8
sculpture,1,1,1,3
carve,1,1,1,8
lighting,1,1,1,2
hatever,1,1,1,3
snatch,1,1,1,2
baty,1,1,2,1
glitter,1,2,1,1
plasma,1,2,1,1
dozens,1,1,1,2
transmission,1,1,2,1
arty,1,1,2,1
hight,1,1,1,2
unwind,5,1,2,9
chapter,1,1,1,3
collapse,1,1,1,4
sewn,1,1,1,2
pact,1,1,1,6
accomplish,1,3,1,2
exercise,1,3,1,4
schedule,1,1,1,2
calendar,1,5,1,2
profit,2,1,1,2
achievement,1,1,1,2
useless,1,2,2,7
award,1,1,1,3
product,1,1,1,2
mystify,1,1,3,1
capone,1,5,1,1
bigg,1,3,1,1
snoop,1,5,1,1
dogg,1,6,1,1
ooohwee,1,2,1,1
fingazz,1,2,1,1
smooch,1,2,1,1
diary,1,2,1,1
diego,1,2,1,1
expire,1,4,1,1
elevate,1,3,1,1
loc,1,2,3,1
holm,1,2,1,1
pink,3,2,1,1
fullest,1,2,1,1
coup,1,2,1,1
smash,1,3,1,1
porshe,1,2,1,1
ballin,1,2,1,1
pimp,1,2,1,1
caliente,1,2,1,1
stole,1,2,1,1
yippie,1,5,1,1
yay,1,3,1,3
canâ€™t,2,1,1,1
trapaholic,1,1,2,1
rari,1,1,2,1
slick,1,1,2,1
polo,1,1,2,1
carlton,1,1,2,1
ceo,1,1,2,1
carton,1,1,2,1
rocko,1,1,2,1
atlanta,1,1,2,1
slum,1,1,2,1
coach,1,2,2,1
bachelor,1,1,2,1
gucci,1,2,3,1
groovy,1,1,2,1
coolest,1,1,2,1
rugby,1,1,2,1
gudda,1,1,2,1
sharper,1,1,2,1
cuddy,1,1,2,1
charismatic,1,1,2,1
swallowin,1,1,2,1
buster,1,1,2,1
flipper,1,1,2,1
sour,1,1,2,2
slut,1,1,2,2
suckin,1,1,2,1
butt,1,1,2,4
187,1,1,2,1
infatuated,1,1,2,1
boosie,1,1,2,1
casting,1,2,1,1
atada,1,1,1,2
remediar,1,1,1,2
cadena,1,1,1,2
desatar,1,1,1,2
iré,1,1,1,5
pegada,1,1,1,2
ordene,1,1,1,2
mande,1,1,1,2
abandonar,1,1,1,2
mate,1,1,1,3
sirvo,1,1,1,6
prendida,1,1,1,4
entyenda,1,1,1,2
dejare,3,1,1,3
seré,1,1,1,2
guardián,1,1,1,2
sabes,1,1,1,3
fallaste,1,1,1,3
prometiste,1,1,1,6
olvidó,1,1,1,2
ciencia,1,1,1,2
cierta,1,1,1,2
engañaste,1,1,1,2
amaba,1,1,1,2
lleno,1,1,1,2
razone,1,1,1,2
despreciarte,1,1,1,2
embargo,1,1,1,2
infierno,1,1,1,8
gloria,1,1,1,6
borre,1,1,1,6
pregunte,1,1,1,2
engañaba,1,1,1,2
fuí,1,1,1,4
echame,1,1,1,2
cubrete,1,1,1,2
espalda,2,1,1,3
preparado,1,1,1,2
ofrezca,1,1,1,3
todos,1,1,1,2
cuerno,1,1,1,2
chivo,1,1,1,2
pechera,1,1,1,2
puestas,1,1,1,2
arsenal,1,1,1,2
completito,1,1,1,2
mazatlan,1,1,1,2
miran,1,1,1,2
paseando,1,1,1,2
malecón,1,1,1,2
jalando,1,1,1,2
pura,1,1,1,3
morra,1,1,1,2
cajeta,1,1,1,2
verán,1,1,1,2
pisteando,1,1,1,2
tiro,1,1,1,3
preparada,1,1,1,3
chaleco,1,1,1,3
antibala,1,1,1,3
diversión,1,1,1,3
detienen,1,1,1,2
cuidan,1,1,1,2
clica,1,1,1,2
alerta,1,1,1,2
confían,1,1,1,2
movimiento,1,1,1,2
dan,1,6,1,3
clemencia,1,1,1,2
terre,1,1,1,2
seguirle,1,1,1,2
chambiando,1,1,1,2
negocio,1,1,1,2
cuidarlo,1,1,1,2
consiento,1,1,1,2
tea,3,2,1,1
sulk,1,2,1,1
inmoviliza,1,1,1,2
reir,1,1,1,2
suficiente,1,1,1,2
tengas,1,2,1,3
paso,2,1,1,39
comenzo,1,1,1,4
hablemo,1,1,1,12
emocion,1,1,1,2
algunos,1,1,1,2
viven,1,2,1,2
congelo,1,1,1,3
razon,1,1,1,4
acuerdo,1,3,1,3
tradicion,1,1,1,3
core,1,3,1,1
firm,3,2,4,1
senator,1,2,1,1
recruiter,1,2,1,1
hustling,1,2,1,1
jugglin,1,2,1,1
bom,1,3,1,25
16,1,2,1,1
kevlar,1,2,1,1
vest,1,2,1,2
killin,1,2,2,1
efficiently,1,2,1,1
afghan,1,2,1,1
opium,1,2,1,1
providin,1,2,1,1
osama,1,2,1,1
hidin,1,2,1,1
confrence,1,2,1,1
transit,1,2,1,1
troops,1,2,1,1
milk,1,3,1,1
veterans,1,2,1,1
ptsd,1,2,1,1
tulsa,1,1,1,3
guilt,1,2,1,2
novice,1,1,1,2
honesty,4,1,1,3
actor,2,1,1,3
gratefully,2,1,1,1
grin,2,1,2,1
razzmatazz,2,1,1,1
tuggin,2,1,1,1
wrigley,2,1,1,1
union,2,1,1,1
stockyard,2,1,1,1
salley,5,1,1,1
bid,5,2,1,1
weir,2,1,1,1
fickle,1,1,1,2
cantilever,1,1,1,2
blanket,5,2,1,2
anser,2,1,1,1
happenstance,1,2,1,2
warpig,1,3,1,1
sunsets,1,1,2,1
reunit,1,11,1,1
intoxicating,1,2,1,1
meal,1,1,2,1
counterfeit,1,2,2,2
micro,1,1,2,2
monroe,1,1,2,1
joyless,1,1,2,1
drought,1,1,2,1
hacksaw,1,1,2,1
denture,1,1,2,1
prevent,1,1,2,1
adventure,1,1,2,3
shotgun,1,1,2,1
bacchian,1,1,2,1
scandal,1,1,2,1
spine,1,1,2,1
clarinet,2,1,1,1
criticise,2,1,1,1
wah,2,1,1,1
bop,18,1,2,1
appetizing,1,1,2,1
unspoiled,1,1,2,1
slightly,1,1,2,1
pipe,1,2,3,2
advertising,1,1,3,1
zane,3,1,1,1
behave,2,1,1,2
beyoncé,3,1,1,1
melba,2,1,1,1
moore,2,1,1,1
angie,3,1,1,1
ll,2,1,1,1
redeemer,2,1,1,1
lade,2,1,1,1
photograph,3,1,1,4
strangely,2,1,1,1
huiste,1,1,1,2
deprimida,1,1,1,2
bailando,1,1,1,9
cantando,1,1,1,5
logrando,1,1,1,5
imaginando,1,1,1,5
vela,1,1,1,6
amando,1,1,1,5
irá,1,1,1,2
aviso,1,1,1,2
perdiste,2,1,1,3
entera,1,1,1,7
juras,1,1,1,2
llenaban,1,1,1,2
encontraría,1,1,1,2
gozando,1,1,1,2
decifrar,1,1,1,2
codigo,1,1,1,2
guarda,1,1,1,2
clave,1,1,1,2
redencion,1,1,1,2
esperame,1,1,1,4
confio,1,1,1,4
dejara,1,1,1,4
llevame,1,1,1,10
quierbre,1,1,1,2
manantial,1,1,1,3
guie,1,1,1,4
seguire,1,1,1,4
encuera,1,1,1,2
escondido,1,1,1,2
revelar,1,1,1,2
quiebre,1,1,1,3
fuierte,1,1,1,2
invent,1,1,1,2
lifeless,3,1,1,2
writing,1,2,1,3
dumdumdumdumdydoo,1,1,1,4
yayyay,1,1,1,3
asla,1,1,1,4
alejaste,1,1,1,4
salgo,1,1,1,2
campos,1,1,1,2
inutil,1,1,1,3
haberte,1,1,1,2
conosido,1,1,1,2
culpo,1,1,1,2
desierto,1,1,1,2
ardiente,1,1,1,4
quemándote,1,1,1,2
cañada,1,1,1,2
repite,1,1,1,2
eco,1,1,1,3
escuche,1,1,1,2
hallar,1,1,1,2
dó,1,1,1,2
beber,1,1,1,2
saciar,1,1,1,3
ansias,1,1,1,5
rota,1,5,1,2
roto,1,1,1,2
migthy,1,1,2,1
kings,1,2,2,1
sisters,2,1,1,1
drama,2,1,1,1
praising,5,1,1,1
praisin,24,1,1,1
afterwhile,1,15,1,1
illumination,2,1,1,1
withoutcha,1,1,1,2
newborn,1,1,1,3
pretendin,1,1,1,2
3rd,1,1,1,2
monday,1,2,1,5
loophole,1,1,3,1
exististe,1,1,1,2
viste,1,2,1,2
equivocamos,1,1,1,2
sigamos,1,1,1,2
inventare,1,1,1,2
amara,1,1,1,2
seras,1,1,1,2
nosotro,1,2,1,6
gotas,1,1,1,10
lluvia,1,1,1,13
rocío,1,1,1,7
brotan,1,1,1,4
haberme,1,1,1,2
fácilmente,1,1,1,2
rede,1,1,1,2
caí,1,1,1,2
recibí,1,1,1,2
escapó,1,1,1,2
máquina,1,1,1,2
corriendo,1,1,1,3
voló,1,1,1,2
dejó,1,1,1,2
desapareció,1,1,1,2
importó,1,1,1,2
sintiera,1,1,1,3
verano,1,1,1,5
