Word,Method,Pos,Happy,Angry,Sad,Relaxed
cerca,xpos,FW,406,422,434,445
vallas,upos,X,406,422,434,445
vallas,xpos,FW,406,422,434,445
Seria,upos,PROPN,406,422,434,445
Seria,xpos,NNP,406,422,434,445
tar,upos,X,406,422,434,445
tar,xpos,FW,406,422,434,445
serca,upos,X,406,422,434,445
serca,xpos,FW,406,422,434,445
Quién,upos,PROPN,406,422,433,445
Quién,xpos,NNP,406,422,433,445
enfrenta,upos,NOUN,406,422,433,445
enfrenta,xpos,NN,406,422,433,445
soledad,upos,PROPN,406,422,433,445
soledad,upos,NOUN,315,379,384,399
soledad,upos,VERB,236,321,328,328
soledad,xpos,NNP,406,422,433,445
soledad,xpos,NN,315,379,384,399
soledad,xpos,VBD,236,321,328,328
sueña,upos,NOUN,406,422,433,445
sueña,upos,X,13,166,136,157
sueña,xpos,NN,406,422,433,445
sueña,xpos,FW,13,166,136,157
despierto,upos,NOUN,406,422,433,445
despierto,xpos,NN,406,422,433,445
cierra,upos,X,406,422,433,445
cierra,xpos,FW,406,422,433,445
cierra,xpos,GW,126,255,232,244
ojo,upos,NOUN,406,422,433,445
ojo,xpos,NN,406,422,433,445
realidad,upos,NOUN,406,422,433,445
realidad,upos,X,254,331,346,344
realidad,upos,PROPN,0,120,86,79
realidad,xpos,NN,406,422,433,445
realidad,xpos,FW,254,331,346,344
realidad,xpos,NNP,0,120,86,79
pasó,upos,NOUN,406,422,433,445
pasó,upos,X,293,365,363,376
pasó,xpos,NN,406,422,433,445
pasó,xpos,FW,293,365,363,376
alguna,upos,NOUN,406,422,433,445
alguna,upos,X,406,422,433,445
alguna,upos,PROPN,406,422,433,445
alguna,xpos,NN,406,422,433,445
alguna,xpos,FW,406,422,433,445
alguna,xpos,NNP,406,422,433,445
dormir,upos,NOUN,406,422,433,445
dormir,upos,X,45,196,167,177
dormir,xpos,NN,406,422,433,445
dormir,xpos,FW,45,196,167,177
ilusión,upos,NOUN,406,422,433,445
ilusión,upos,X,406,422,430,445
ilusión,upos,PROPN,370,403,407,427
ilusión,xpos,NN,406,422,433,445
ilusión,xpos,FW,406,422,430,445
ilusión,xpos,NNP,370,403,407,427
ilusión,xpos,ADD,171,281,263,266
estrecha,upos,NOUN,406,422,433,445
estrecha,xpos,NN,406,422,433,445
ofrecen,upos,PROPN,406,422,433,445
ofrecen,xpos,NNP,406,422,433,445
Algo,upos,PROPN,406,422,433,445
Algo,xpos,NNP,406,422,433,445
amistad,upos,PROPN,406,422,433,445
amistad,xpos,NNP,406,422,433,445
escrito,upos,NOUN,406,422,433,445
escrito,xpos,NN,406,422,433,445
atreve,upos,NOUN,406,422,433,445
atreve,xpos,NN,406,422,433,445
mandar,upos,NOUN,406,422,433,445
mandar,xpos,NN,406,422,433,445
edad,upos,NOUN,406,422,433,445
edad,xpos,NN,406,422,433,445
tuvo,upos,NOUN,406,422,433,445
tuvo,xpos,NN,406,422,433,445
rincón,upos,X,406,422,433,445
rincón,xpos,FW,406,422,433,445
portal,upos,NOUN,406,422,433,445
portal,xpos,NN,406,422,433,445
amó,upos,X,406,422,433,445
amó,xpos,FW,406,422,433,445
bajo,upos,X,406,422,433,445
bajo,xpos,FW,406,422,433,445
manto,upos,NOUN,406,422,433,445
manto,xpos,NN,406,422,433,445
oscuridad,upos,PROPN,406,422,433,445
oscuridad,xpos,NNP,406,422,433,445
Tarde,upos,PROPN,406,422,433,445
Tarde,xpos,NNP,406,422,433,445
temprano,upos,PROPN,406,422,433,445
temprano,xpos,NNP,406,422,433,445
cumple,upos,NOUN,406,422,433,445
cumple,upos,X,0,102,75,62
cumple,xpos,NN,406,422,433,445
cumple,xpos,AFX,0,102,75,62
pasan,upos,PROPN,406,422,433,445
pasan,upos,X,315,378,379,399
pasan,xpos,NNP,406,422,433,445
pasan,xpos,FW,315,378,379,399
cielo,upos,X,406,422,433,445
cielo,upos,NOUN,406,422,425,445
cielo,xpos,FW,406,422,433,445
cielo,xpos,NN,406,422,425,445
nuble,upos,X,406,422,433,445
nuble,xpos,FW,406,422,433,445
abrir,upos,PROPN,406,422,433,445
abrir,upos,ADP,0,31,7,0
abrir,xpos,NNP,406,422,433,445
abrir,xpos,IN,0,31,7,0
suyo,upos,NOUN,406,422,433,445
suyo,upos,X,336,394,394,408
suyo,xpos,NN,406,422,433,445
suyo,xpos,FW,336,394,394,408
error,upos,NOUN,406,422,433,445
error,xpos,NN,406,422,433,445
llama,upos,NOUN,406,422,433,445
llama,xpos,NN,406,422,433,445
llama,xpos,NNS,70,211,179,194
ama,upos,NOUN,406,422,433,445
ama,upos,PROPN,315,379,384,399
ama,upos,X,236,321,328,328
ama,xpos,NN,406,422,433,445
ama,xpos,NNP,315,379,384,399
ama,xpos,FW,236,321,328,328
pide,upos,NOUN,406,422,433,445
pide,upos,X,0,133,109,121
pide,xpos,NN,406,422,433,445
pide,xpos,NNS,324,386,388,401
pide,xpos,FW,0,133,109,121
perdón,upos,NOUN,406,422,433,445
perdón,upos,X,370,403,405,426
perdón,xpos,NN,406,422,433,445
perdón,xpos,FW,370,403,405,426
quién,upos,NOUN,406,422,433,445
quién,xpos,NN,406,422,433,445
faltó,upos,NOUN,406,422,433,445
faltó,xpos,NN,406,422,433,445
valor,upos,NOUN,406,422,433,445
valor,xpos,NN,406,422,433,445
colgó,upos,PROPN,406,422,433,445
colgó,xpos,NNP,406,422,433,445
teléfono,upos,NOUN,406,422,433,445
teléfono,upos,X,0,138,112,134
teléfono,xpos,NN,406,422,433,445
teléfono,xpos,FW,0,138,112,134
oír,upos,PROPN,406,422,433,445
oír,xpos,NNP,406,422,433,445
voz,upos,NOUN,406,422,433,445
voz,upos,X,236,321,328,328
voz,xpos,NN,406,422,433,445
voz,xpos,FW,236,321,328,328
Nunca,upos,PROPN,406,422,433,445
Nunca,xpos,NNP,406,422,433,445
lloró,upos,PROPN,406,422,433,445
lloró,xpos,NNP,406,422,433,445
pudo,upos,NOUN,406,422,433,445
pudo,xpos,NN,406,422,433,445
alcanzar,upos,INTJ,406,422,433,445
alcanzar,upos,NOUN,102,238,213,228
alcanzar,upos,X,0,63,35,38
alcanzar,xpos,UH,406,422,433,445
alcanzar,xpos,NN,102,238,213,228
alcanzar,xpos,FW,0,63,35,38
perdonar,upos,PROPN,406,422,433,445
perdonar,xpos,NNP,406,422,433,445
abre,upos,X,406,422,432,445
abre,xpos,FW,406,422,432,445
pgina,upos,X,406,422,432,445
pgina,xpos,FW,406,422,432,445
incesante,upos,X,406,422,432,445
incesante,xpos,FW,406,422,432,445
humanidad,upos,X,406,422,432,445
humanidad,xpos,FW,406,422,432,445
busco,upos,X,406,422,432,445
busco,xpos,GW,406,422,432,445
busco,xpos,FW,219,313,308,314
Esa,upos,PROPN,406,422,432,445
Esa,xpos,NNP,406,422,432,445
llanto,upos,NOUN,406,422,432,445
llanto,upos,X,406,422,430,445
llanto,xpos,NN,406,422,432,445
llanto,xpos,FW,406,422,430,445
llanto,xpos,NNS,143,268,250,254
escuchar,upos,NOUN,406,422,432,445
escuchar,xpos,NN,406,422,432,445
Hoy,upos,PROPN,406,422,432,445
Hoy,xpos,NNP,406,422,432,445
primer,upos,NOUN,406,422,432,445
primer,xpos,NN,406,422,432,445
grande,upos,X,406,422,432,445
grande,xpos,FW,406,422,432,445
pequeo,upos,NOUN,406,422,432,445
pequeo,xpos,NN,406,422,432,445
Descubro,upos,PROPN,406,422,432,445
Descubro,xpos,NNP,406,422,432,445
sueo,upos,VERB,406,422,432,445
sueo,xpos,VBZ,406,422,432,445
descubro,upos,NOUN,406,422,432,445
descubro,xpos,NN,406,422,432,445
enfran,upos,PROPN,406,422,432,445
enfran,xpos,NNP,406,422,432,445
piel,upos,NOUN,406,422,432,445
piel,upos,X,102,238,213,228
piel,xpos,NN,406,422,432,445
piel,xpos,FW,102,238,213,228
bello,upos,X,406,422,432,445
bello,xpos,FW,406,422,432,445
rompen,upos,X,406,422,432,445
rompen,xpos,FW,406,422,432,445
hiel,upos,NOUN,406,422,432,445
hiel,xpos,NN,406,422,432,445
donde,upos,X,406,422,432,445
donde,upos,NOUN,190,294,286,290
donde,upos,ADP,134,262,241,252
donde,xpos,FW,406,422,432,445
donde,xpos,NN,190,294,286,290
donde,xpos,IN,134,262,241,252
existe,upos,X,406,422,432,445
existe,upos,NOUN,102,238,211,228
existe,xpos,FW,406,422,432,445
existe,xpos,NN,102,238,211,228
dolor,upos,X,406,422,432,445
dolor,upos,NOUN,370,403,405,426
dolor,upos,ADP,370,403,405,426
dolor,upos,PUNCT,236,321,325,328
dolor,xpos,ADD,406,422,432,445
dolor,xpos,FW,406,422,428,445
dolor,xpos,NN,370,403,405,426
dolor,xpos,IN,370,403,405,426
dolor,xpos,'',236,321,325,328
dolor,xpos,.,123,253,224,241
Siempre,upos,PROPN,406,422,432,445
Siempre,xpos,NNP,406,422,432,445
semilla,upos,X,406,422,432,445
semilla,xpos,FW,406,422,432,445
silencio,upos,PROPN,406,422,432,445
silencio,upos,X,251,330,344,344
silencio,upos,NOUN,102,238,211,228
silencio,xpos,NNP,406,422,432,445
silencio,xpos,FW,251,330,344,344
silencio,xpos,NN,102,238,211,228
momento,upos,X,406,422,432,445
momento,upos,NOUN,260,334,348,349
momento,xpos,FW,406,422,432,445
momento,xpos,NNS,260,334,348,349
momento,xpos,NN,248,329,341,341
perdn,upos,X,406,422,432,445
perdn,xpos,FW,406,422,432,445
explicar,upos,X,406,422,432,445
explicar,upos,NOUN,171,281,264,266
explicar,xpos,ADD,406,422,432,445
explicar,xpos,NN,171,281,264,266
desnuda,upos,X,406,422,432,445
desnuda,xpos,FW,406,422,432,445
esa,upos,NOUN,406,422,432,445
esa,upos,PROPN,324,386,390,401
esa,upos,X,236,321,329,328
esa,xpos,NN,406,422,432,445
esa,xpos,NNP,324,386,390,401
esa,xpos,FW,236,321,329,328
dicha,upos,X,406,422,432,445
dicha,xpos,FW,406,422,432,445
lograr,upos,X,406,422,432,445
lograr,xpos,ADD,406,422,432,445
viento,upos,NOUN,406,422,432,445
viento,upos,X,406,422,429,445
viento,upos,PROPN,12,165,134,156
viento,xpos,NN,406,422,432,445
viento,xpos,FW,406,422,429,445
viento,xpos,GW,251,330,344,344
viento,xpos,NNP,12,165,134,156
dios,upos,X,406,422,432,445
dios,xpos,FW,406,422,432,445
dios,xpos,GW,254,331,346,344
manera,upos,X,406,422,432,445
manera,upos,PROPN,166,279,256,262
manera,xpos,FW,406,422,432,445
manera,xpos,NNP,166,279,256,262
ensearnos,upos,X,406,422,432,445
ensearnos,xpos,FW,406,422,432,445
ganar,upos,X,406,422,432,445
ganar,xpos,FW,406,422,432,445
voluntad,upos,X,406,422,432,445
voluntad,xpos,FW,406,422,432,445
voluntad,xpos,GW,293,365,362,376
aprend,upos,X,406,422,432,445
aprend,xpos,AFX,406,422,432,445
callar,upos,NOUN,406,422,432,445
callar,xpos,NN,406,422,432,445
creo,upos,NOUN,406,422,432,445
creo,upos,X,236,321,328,328
creo,xpos,NN,406,422,432,445
creo,xpos,FW,236,321,328,328
hablan,upos,X,406,422,432,445
hablan,xpos,FW,406,422,432,445
muerden,upos,X,406,422,432,445
muerden,upos,NOUN,11,154,130,153
muerden,xpos,FW,406,422,432,445
muerden,xpos,NN,11,154,130,153
hier,upos,NOUN,406,422,432,445
hier,xpos,NN,406,422,432,445
razn,upos,PUNCT,406,422,432,445
razn,xpos,.,406,422,432,445
puro,upos,X,406,422,432,445
puro,upos,NOUN,248,329,341,341
puro,xpos,FW,406,422,432,445
puro,xpos,NN,248,329,341,341
reina,upos,PROPN,406,422,431,445
reina,xpos,NNP,406,422,431,445
comprenda,upos,NOUN,406,422,431,445
comprenda,xpos,NN,406,422,431,445
piedra,upos,PROPN,406,422,431,445
piedra,upos,NOUN,236,321,325,328
piedra,xpos,NNP,406,422,431,445
piedra,xpos,NN,236,321,325,328
Tambien,upos,PROPN,406,422,431,445
Tambien,xpos,NNP,406,422,431,445
Si,upos,PROPN,406,422,430,445
Si,xpos,NNP,406,422,430,445
alguno,upos,PROPN,406,422,430,445
alguno,xpos,NNP,406,422,430,445
impedimento,upos,X,406,422,430,445
impedimento,xpos,FW,406,422,430,445
boda,upos,NOUN,406,422,430,445
boda,xpos,NN,406,422,430,445
diga,upos,NOUN,406,422,430,445
diga,upos,VERB,0,102,75,62
diga,xpos,NN,406,422,430,445
diga,xpos,VB,0,102,75,62
calle,upos,X,406,422,430,445
calle,upos,NOUN,236,321,329,328
calle,xpos,FW,406,422,430,445
calle,xpos,NN,236,321,329,328
iglesia,upos,X,406,422,430,445
iglesia,upos,PROPN,236,321,329,328
iglesia,xpos,FW,406,422,430,445
iglesia,xpos,NNP,236,321,329,328
iluminada,upos,X,406,422,430,445
iluminada,xpos,ADD,406,422,430,445
Mucha,upos,PROPN,406,422,430,445
Mucha,xpos,NNP,406,422,430,445
invitada,upos,X,406,422,430,445
invitada,xpos,FW,406,422,430,445
también,upos,X,406,422,430,445
también,upos,ADP,260,334,348,349
también,upos,PUNCT,96,233,209,220
también,xpos,FW,406,422,430,445
también,xpos,IN,260,334,348,349
también,xpos,.,96,233,209,220
sentía,upos,X,406,422,430,445
sentía,xpos,ADD,406,422,430,445
justo,upos,X,406,422,430,445
justo,xpos,FW,406,422,430,445
casaba,upos,X,406,422,430,445
casaba,xpos,FW,406,422,430,445
Ella,upos,PROPN,406,422,430,445
Ella,xpos,NNP,406,422,430,445
llego,upos,PROPN,406,422,430,445
llego,xpos,NNP,406,422,430,445
acompañada,upos,PROPN,406,422,430,445
acompañada,xpos,NNP,406,422,430,445
padrino,upos,NOUN,406,422,430,445
padrino,xpos,NN,406,422,430,445
llevaba,upos,X,406,422,430,445
llevaba,xpos,FW,406,422,430,445
tuve,upos,X,406,422,430,445
tuve,upos,NOUN,236,321,329,328
tuve,xpos,FW,406,422,430,445
tuve,xpos,ADD,406,422,429,445
tuve,xpos,NN,236,321,329,328
aquel,upos,X,406,422,430,445
aquel,upos,NOUN,248,329,338,341
aquel,upos,PROPN,248,329,338,341
aquel,xpos,FW,406,422,430,445
aquel,xpos,NN,248,329,338,341
aquel,xpos,NNP,248,329,338,341
aquel,xpos,ADD,236,321,325,328
anillo,upos,X,406,422,430,445
anillo,xpos,FW,406,422,430,445
daba,upos,X,406,422,430,445
daba,upos,VERB,236,321,325,328
daba,upos,NOUN,0,76,55,49
daba,xpos,FW,406,422,430,445
daba,xpos,VB,236,321,325,328
daba,xpos,NN,0,76,55,49
salida,upos,X,406,422,430,445
salida,xpos,FW,406,422,430,445
engalanada,upos,X,406,422,430,445
engalanada,xpos,FW,406,422,430,445
ella,upos,X,406,422,430,445
ella,upos,NOUN,324,386,390,401
ella,upos,VERB,315,379,384,399
ella,upos,PROPN,293,365,364,376
ella,xpos,GW,406,422,430,445
ella,xpos,FW,406,422,430,445
ella,xpos,NN,324,386,390,401
ella,xpos,VB,315,379,384,399
ella,xpos,NNP,293,365,364,376
casada,upos,X,406,422,430,445
casada,xpos,FW,406,422,430,445
Entre,upos,PROPN,406,422,430,445
Entre,xpos,NNP,406,422,430,445
vivas,upos,PROPN,406,422,430,445
vivas,xpos,NNP,406,422,430,445
parientes,upos,PROPN,406,422,430,445
parientes,xpos,NNP,406,422,430,445
amigos,upos,PROPN,406,422,430,445
amigos,xpos,NNP,406,422,430,445
acerque,upos,NOUN,406,422,430,445
acerque,xpos,NN,406,422,430,445
desearle,upos,NOUN,406,422,430,445
desearle,xpos,NN,406,422,430,445
fuese,upos,NOUN,406,422,430,445
fuese,xpos,NN,406,422,430,445
resulta,upos,PROPN,406,422,430,445
resulta,xpos,NNP,406,422,430,445
imaginaba,upos,NOUN,406,422,430,445
imaginaba,xpos,NN,406,422,430,445
Encontrarme,upos,PROPN,406,422,430,445
Encontrarme,xpos,NNP,406,422,430,445
cara,upos,PROPN,406,422,430,445
cara,upos,NOUN,406,422,430,445
cara,upos,X,315,379,384,399
cara,xpos,NNP,406,422,430,445
cara,xpos,NN,406,422,430,445
cara,xpos,FW,315,379,384,399
supo,upos,NOUN,406,422,430,445
supo,xpos,NN,406,422,430,445
llorando,upos,X,406,422,430,445
llorando,upos,NOUN,406,422,428,445
llorando,upos,PROPN,0,47,22,11
llorando,xpos,FW,406,422,430,445
llorando,xpos,NN,406,422,428,445
llorando,xpos,NNP,0,47,22,11
vestido,upos,X,406,422,430,445
vestido,upos,NOUN,185,288,283,282
vestido,xpos,FW,406,422,430,445
vestido,xpos,NN,185,288,283,282
iba,upos,X,406,422,430,445
iba,upos,NOUN,336,394,394,408
iba,xpos,FW,406,422,430,445
iba,xpos,NN,336,394,394,408
mojando,upos,X,406,422,430,445
mojando,xpos,FW,406,422,430,445
mala,upos,X,406,422,429,445
mala,upos,NOUN,219,313,309,314
mala,xpos,FW,406,422,429,445
mala,xpos,NN,219,313,309,314
migo,upos,X,406,422,429,445
migo,xpos,FW,406,422,429,445
aceptaba,upos,NOUN,406,422,429,445
aceptaba,xpos,NN,406,422,429,445
enfrentar,upos,NOUN,406,422,429,445
enfrentar,xpos,NN,406,422,429,445
contigo,upos,NOUN,406,422,429,445
contigo,upos,X,293,365,364,376
contigo,xpos,NN,406,422,429,445
contigo,xpos,FW,293,365,364,376
sentimientos,upos,NOUN,406,422,429,445
sentimientos,xpos,NNS,406,422,429,445
papel,upos,X,406,422,429,445
papel,xpos,FW,406,422,429,445
lleva,upos,X,406,422,429,445
lleva,upos,PROPN,324,386,389,401
lleva,xpos,FW,406,422,429,445
lleva,xpos,NNP,324,386,389,401
sube,upos,X,406,422,429,445
sube,xpos,FW,406,422,429,445
cae,upos,X,406,422,429,445
cae,xpos,FW,406,422,429,445
dicho,upos,NOUN,406,422,429,445
dicho,upos,X,370,403,405,426
dicho,xpos,NN,406,422,429,445
dicho,xpos,FW,370,403,405,426
duele,upos,NOUN,406,422,429,445
duele,upos,X,406,422,428,445
duele,xpos,NN,406,422,429,445
duele,xpos,FW,406,422,428,445
mentpa,upos,NOUN,406,422,429,445
mentpa,xpos,NN,406,422,429,445
perdí,upos,X,406,422,429,445
perdí,xpos,FW,406,422,429,445
tuyo,upos,NOUN,406,422,429,445
tuyo,upos,X,293,365,364,376
tuyo,xpos,NN,406,422,429,445
tuyo,xpos,ADD,293,365,364,376
tuyo,xpos,FW,96,233,209,220
veras,upos,X,406,422,429,445
veras,xpos,FW,406,422,429,445
Comprendo,upos,PROPN,406,422,429,445
Comprendo,xpos,NNP,406,422,429,445
Tampoco,upos,PROPN,406,422,429,445
Tampoco,xpos,NNP,406,422,429,445
sincer,upos,NOUN,406,422,429,445
sincer,xpos,NN,406,422,429,445
ó,upos,NOUN,406,422,429,445
ó,upos,X,171,281,263,266
ó,upos,PROPN,123,253,224,241
ó,xpos,NN,406,422,429,445
ó,xpos,FW,171,281,263,266
ó,xpos,NNP,123,253,224,241
forma,upos,X,406,422,428,445
forma,xpos,FW,406,422,428,445
salia,upos,X,406,422,428,445
salia,xpos,FW,406,422,428,445
perdedor,upos,NOUN,406,422,428,445
perdedor,upos,X,406,422,428,445
perdedor,xpos,NN,406,422,428,445
perdedor,xpos,FW,406,422,428,445
sabia,upos,NOUN,406,422,428,445
sabia,xpos,NN,406,422,428,445
rodado,upos,X,406,422,428,445
rodado,xpos,FW,406,422,428,445
abajo,upos,X,406,422,428,445
abajo,xpos,FW,406,422,428,445
milagrito,upos,X,406,422,428,445
milagrito,xpos,FW,406,422,428,445
Duele,upos,PROPN,406,422,428,445
Duele,xpos,NNP,406,422,428,445
mucho,upos,NOUN,406,422,428,445
mucho,upos,X,406,422,428,445
mucho,upos,ADP,0,31,7,0
mucho,xpos,NN,406,422,428,445
mucho,xpos,FW,406,422,428,445
mucho,xpos,IN,0,31,7,0
co,upos,X,406,422,428,445
co,upos,PROPN,178,285,278,274
co,xpos,FW,406,422,428,445
co,xpos,NNP,178,285,278,274
agradesco,upos,ADJ,406,422,428,445
agradesco,upos,X,406,422,428,445
agradesco,xpos,JJ,406,422,428,445
agradesco,xpos,AFX,406,422,428,445
lección,upos,PROPN,406,422,428,445
lección,xpos,NNP,406,422,428,445
cortado,upos,X,406,422,428,445
cortado,xpos,FW,406,422,428,445
maduras,upos,X,406,422,428,445
maduras,xpos,FW,406,422,428,445
amargura,upos,NOUN,406,422,428,445
amargura,upos,X,406,422,425,445
amargura,xpos,NN,406,422,428,445
amargura,xpos,FW,406,422,425,445
hecho,upos,ADP,406,422,427,445
hecho,upos,X,324,386,388,401
hecho,upos,NOUN,293,365,363,376
hecho,xpos,IN,406,422,427,445
hecho,xpos,FW,324,386,388,401
hecho,xpos,NN,293,365,363,376
hecho,xpos,AFX,134,262,241,252
tanta,upos,NOUN,406,422,427,445
tanta,xpos,NN,406,422,427,445
siento,upos,NOUN,406,422,427,445
siento,upos,X,293,365,364,376
siento,upos,PROPN,12,165,134,156
siento,xpos,NN,406,422,427,445
siento,xpos,FW,293,365,364,376
siento,xpos,ADD,254,331,346,344
siento,xpos,NNP,12,165,134,156
estará,upos,VERB,406,422,427,445
estará,upos,NOUN,171,281,263,266
estará,xpos,VB,406,422,427,445
estará,xpos,NN,171,281,263,266
pasando,upos,PROPN,406,422,427,445
pasando,upos,NOUN,293,365,364,376
pasando,upos,X,254,331,346,344
pasando,xpos,NNP,406,422,427,445
pasando,xpos,NN,293,365,364,376
pasando,xpos,FW,254,331,346,344
necesito,upos,NOUN,406,422,427,445
necesito,xpos,NN,406,422,427,445
aquí,upos,NOUN,406,422,427,445
aquí,upos,X,370,403,405,426
aquí,upos,INTJ,70,211,178,194
aquí,xpos,NN,406,422,427,445
aquí,xpos,FW,370,403,405,426
aquí,xpos,ADD,126,254,228,244
aquí,xpos,UH,70,211,178,194
consolarme,upos,NOUN,406,422,427,445
consolarme,xpos,NN,406,422,427,445
enamorando,upos,NOUN,406,422,427,445
enamorando,xpos,NN,406,422,427,445
perdidamente,upos,PROPN,406,422,427,445
perdidamente,xpos,NNP,406,422,427,445
decía,upos,X,406,422,427,445
decía,xpos,FW,406,422,427,445
volvería,upos,VERB,406,422,427,445
volvería,xpos,VB,406,422,427,445
pasar,upos,PROPN,406,422,427,445
pasar,upos,X,315,378,380,399
pasar,upos,NOUN,0,76,55,49
pasar,xpos,NNP,406,422,427,445
pasar,xpos,FW,315,378,380,399
pasar,xpos,NN,0,76,55,49
desesperadamente,upos,NOUN,406,422,427,445
desesperadamente,xpos,NN,406,422,427,445
esperaba,upos,INTJ,406,422,427,445
esperaba,xpos,UH,406,422,427,445
estuve,upos,NOUN,406,422,427,445
estuve,upos,X,236,321,329,328
estuve,upos,PROPN,0,32,9,1
estuve,xpos,NN,406,422,427,445
estuve,xpos,GW,236,321,329,328
estuve,xpos,NNP,0,32,9,1
pensaba,upos,NOUN,406,422,427,445
pensaba,xpos,NN,406,422,427,445
soñando,upos,NOUN,406,422,427,445
soñando,xpos,NN,406,422,427,445
vivo,upos,NOUN,406,422,427,445
vivo,upos,X,236,321,328,328
vivo,xpos,NN,406,422,427,445
vivo,xpos,AFX,236,321,328,328
dia,upos,NOUN,406,422,426,445
dia,upos,PROPN,293,365,364,376
dia,upos,X,281,352,355,362
dia,xpos,NN,406,422,426,445
dia,xpos,NNP,293,365,364,376
dia,xpos,FW,281,352,355,362
regresare,upos,NOUN,406,422,426,445
regresare,xpos,NN,406,422,426,445
Veras,upos,PROPN,406,422,426,445
Veras,xpos,NNP,406,422,426,445
olvidare,upos,NOUN,406,422,426,445
olvidare,xpos,NN,406,422,426,445
culpa,upos,NOUN,406,422,426,445
culpa,upos,X,134,262,240,252
culpa,xpos,NN,406,422,426,445
culpa,xpos,FW,134,262,240,252
entonce,upos,NOUN,406,422,426,445
entonce,xpos,NNS,406,422,426,445
burlaste,upos,PROPN,406,422,426,445
burlaste,xpos,NNP,406,422,426,445
concideracion,upos,NOUN,406,422,426,445
concideracion,xpos,NN,406,422,426,445
Quieres,upos,PROPN,406,422,426,445
Quieres,xpos,NNP,406,422,426,445
gato,upos,NOUN,406,422,426,445
gato,upos,PROPN,406,422,426,445
gato,xpos,NN,406,422,426,445
gato,xpos,NNP,406,422,426,445
raton,upos,PROPN,406,422,426,445
raton,xpos,NNP,406,422,426,445
Jugabas,upos,PROPN,406,422,426,445
Jugabas,xpos,NNP,406,422,426,445
extra�e,upos,NOUN,406,422,425,445
extra�e,upos,X,406,422,425,445
extra�e,xpos,NN,406,422,425,445
extra�e,xpos,FW,406,422,425,445
falte,upos,NOUN,406,422,425,445
falte,xpos,NN,406,422,425,445
tier,upos,NOUN,406,422,425,445
tier,xpos,NN,406,422,425,445
roce,upos,NOUN,406,422,425,445
roce,xpos,NN,406,422,425,445
Sencillamente,upos,PROPN,406,422,425,445
Sencillamente,xpos,NNP,406,422,425,445
tiendo,upos,VERB,406,422,425,445
tiendo,xpos,VBP,406,422,425,445
recordar,upos,NOUN,406,422,425,445
recordar,upos,PROPN,324,386,389,401
recordar,xpos,NN,406,422,425,445
recordar,xpos,NNP,324,386,389,401
ayer,upos,PROPN,406,422,425,445
ayer,upos,NOUN,324,386,389,401
ayer,upos,X,315,379,382,399
ayer,xpos,NNP,406,422,425,445
ayer,xpos,NN,324,386,389,401
ayer,xpos,FW,315,379,382,399
nostalgia,upos,NOUN,406,422,425,445
nostalgia,xpos,NN,406,422,425,445
explicaci�n,upos,NOUN,406,422,425,445
explicaci�n,xpos,NN,406,422,425,445
amaneci�,upos,NOUN,406,422,425,445
amaneci�,xpos,NN,406,422,425,445
nublado,upos,NOUN,406,422,425,445
nublado,xpos,NN,406,422,425,445
gris,upos,NOUN,406,422,425,445
gris,upos,X,123,253,224,241
gris,xpos,NN,406,422,425,445
gris,xpos,FW,123,253,224,241
pone,upos,X,406,422,425,445
pone,upos,ADP,166,279,256,262
pone,upos,PUNCT,166,279,256,262
pone,xpos,FW,406,422,425,445
pone,xpos,IN,166,279,256,262
pone,xpos,.,166,279,256,262
�,upos,PUNCT,406,422,425,445
�,xpos,'',406,422,425,445
sentimental,upos,ADJ,406,422,425,445
sentimental,xpos,JJ,406,422,425,445
dulce,upos,X,406,422,425,445
dulce,upos,NOUN,171,281,264,266
dulce,xpos,FW,406,422,425,445
dulce,xpos,NN,171,281,264,266
besos,upos,PROPN,406,422,425,445
besos,upos,X,371,403,409,427
besos,upos,ADP,236,321,325,328
